[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
95c485ee1bfd   spark-master     0.09%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.10%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.09%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     93.42%    249.5MiB / 7.69GiB   3.17%     613kB / 1.93MB   283MB / 1.2MB     26
95c485ee1bfd   spark-master     0.09%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.09%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.10%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     103.44%   279.6MiB / 7.69GiB   3.55%     613kB / 1.93MB   293MB / 1.2MB     26
95c485ee1bfd   spark-master     0.09%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.09%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.10%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     103.44%   279.6MiB / 7.69GiB   3.55%     613kB / 1.93MB   293MB / 1.2MB     26
95c485ee1bfd   spark-master     0.09%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.11%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.12%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     81.01%    290.3MiB / 7.69GiB   3.69%     613kB / 1.93MB   298MB / 1.2MB     26
95c485ee1bfd   spark-master     0.11%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.11%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.12%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     81.01%    290.3MiB / 7.69GiB   3.69%     613kB / 1.93MB   298MB / 1.2MB     26
95c485ee1bfd   spark-master     0.11%     144.5MiB / 7.69GiB   1.83%     114kB / 28.3kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.25%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.10%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     107.12%   306.5MiB / 7.69GiB   3.89%     613kB / 1.93MB   302MB / 1.2MB     27
95c485ee1bfd   spark-master     0.45%     144.5MiB / 7.69GiB   1.83%     116kB / 28.4kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.25%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.10%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     107.12%   306.5MiB / 7.69GiB   3.89%     613kB / 1.93MB   302MB / 1.2MB     27
95c485ee1bfd   spark-master     0.45%     144.5MiB / 7.69GiB   1.83%     116kB / 28.4kB   32.3MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.11%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.29%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     76.31%    317MiB / 7.69GiB     4.03%     613kB / 1.93MB   306MB / 1.2MB     30
95c485ee1bfd   spark-master     0.66%     144.5MiB / 7.69GiB   1.84%     117kB / 28.6kB   32.4MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.11%     518.6MiB / 7.69GiB   6.58%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.29%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     76.31%    317MiB / 7.69GiB     4.03%     613kB / 1.93MB   306MB / 1.2MB     30
95c485ee1bfd   spark-master     0.66%     144.5MiB / 7.69GiB   1.84%     117kB / 28.6kB   32.4MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.09%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.08%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     146.59%   382.5MiB / 7.69GiB   4.86%     613kB / 1.93MB   312MB / 1.2MB     52
95c485ee1bfd   spark-master     0.08%     144.5MiB / 7.69GiB   1.84%     117kB / 28.6kB   32.4MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.09%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.08%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     146.59%   382.5MiB / 7.69GiB   4.86%     613kB / 1.93MB   312MB / 1.2MB     52
95c485ee1bfd   spark-master     0.08%     144.5MiB / 7.69GiB   1.84%     117kB / 28.6kB   32.4MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.10%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.11%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     78.03%    396.5MiB / 7.69GiB   5.04%     613kB / 1.93MB   315MB / 1.2MB     72
95c485ee1bfd   spark-master     1.30%     145MiB / 7.69GiB     1.84%     117kB / 28.8kB   32.8MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.10%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.11%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     78.03%    396.5MiB / 7.69GiB   5.04%     613kB / 1.93MB   315MB / 1.2MB     72
95c485ee1bfd   spark-master     1.30%     145MiB / 7.69GiB     1.84%     117kB / 28.8kB   32.8MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.13%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.14%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
7a180f68804b   spark-driver     27.44%    407.6MiB / 7.69GiB   5.18%     615kB / 1.93MB   316MB / 1.2MB     73
95c485ee1bfd   spark-master     5.74%     146.2MiB / 7.69GiB   1.86%     121kB / 30.4kB   34.4MB / 32.8kB   45
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
6873ea5a3c42   spark-worker-2   0.13%     518.7MiB / 7.69GiB   6.59%     283MB / 283MB    379MB / 5.17MB    45
db9262e097b8   spark-worker-1   0.14%     314.8MiB / 7.69GiB   4.00%     284MB / 283MB    187MB / 1.16MB    45
