[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
212495591b58   spark-master     0.10%     163.1MiB / 1GiB     15.93%    92.9kB / 49.8kB   69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     43.83%    594.7MiB / 1GiB     58.07%    16.4MB / 1.75MB   0B / 1.01MB       223
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   83.62%    742.4MiB / 1GiB     72.50%    2.39MB / 11.1MB   12.3kB / 12MB     137
8ee8b1918745   spark-worker-6   87.45%    886.5MiB / 1GiB     86.57%    28.4MB / 7.22MB   5.64MB / 23MB     138
f279d8f9bfc6   spark-worker-4   0.45%     604.7MiB / 1GiB     59.05%    2.05MB / 6.18MB   65.5kB / 7.16MB   119
5412fb2fa9ee   spark-worker-1   88.34%    655.8MiB / 1GiB     64.04%    392kB / 131kB     12.3kB / 270kB    136
c59af1fb5af2   spark-worker-2   84.94%    731.7MiB / 1GiB     71.46%    2.32MB / 10.9MB   20.5kB / 11.5MB   137
75b0d3f29b1b   spark-worker-5   83.44%    741.1MiB / 1GiB     72.37%    2.42MB / 98.5kB   0B / 1.69MB       137
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     18.41%    593.8MiB / 1GiB     57.99%    16.4MB / 2.98MB   0B / 1.01MB       248
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   83.62%    742.4MiB / 1GiB     72.50%    2.39MB / 11.1MB   12.3kB / 12MB     137
8ee8b1918745   spark-worker-6   87.45%    886.5MiB / 1GiB     86.57%    28.4MB / 7.22MB   5.64MB / 23MB     138
f279d8f9bfc6   spark-worker-4   0.45%     604.7MiB / 1GiB     59.05%    2.05MB / 6.18MB   65.5kB / 7.16MB   119
5412fb2fa9ee   spark-worker-1   88.34%    655.8MiB / 1GiB     64.04%    392kB / 131kB     12.3kB / 270kB    136
c59af1fb5af2   spark-worker-2   84.94%    731.7MiB / 1GiB     71.46%    2.32MB / 10.9MB   20.5kB / 11.5MB   137
75b0d3f29b1b   spark-worker-5   83.44%    741.1MiB / 1GiB     72.37%    2.42MB / 98.5kB   0B / 1.69MB       137
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     18.41%    593.8MiB / 1GiB     57.99%    16.4MB / 2.98MB   0B / 1.01MB       248
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   42.76%    793.9MiB / 1GiB     77.53%    2.42MB / 11.1MB   12.3kB / 12MB     139
8ee8b1918745   spark-worker-6   44.16%    939MiB / 1GiB       91.70%    28.5MB / 7.25MB   5.64MB / 23MB     139
f279d8f9bfc6   spark-worker-4   72.23%    703.8MiB / 1GiB     68.73%    2.29MB / 6.19MB   65.5kB / 7.16MB   137
5412fb2fa9ee   spark-worker-1   42.51%    706MiB / 1GiB       68.95%    427kB / 160kB     12.3kB / 270kB    137
c59af1fb5af2   spark-worker-2   46.41%    787.1MiB / 1GiB     76.86%    2.35MB / 11MB     20.5kB / 11.5MB   138
75b0d3f29b1b   spark-worker-5   47.71%    797.7MiB / 1GiB     77.90%    2.45MB / 122kB    0B / 1.69MB       138
212495591b58   spark-master     0.12%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     17.67%    595.4MiB / 1GiB     58.14%    16.6MB / 3.38MB   0B / 1.01MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   42.76%    793.9MiB / 1GiB     77.53%    2.42MB / 11.1MB   12.3kB / 12MB     139
8ee8b1918745   spark-worker-6   44.16%    939MiB / 1GiB       91.70%    28.5MB / 7.25MB   5.64MB / 23MB     139
f279d8f9bfc6   spark-worker-4   72.23%    703.8MiB / 1GiB     68.73%    2.29MB / 6.19MB   65.5kB / 7.16MB   137
5412fb2fa9ee   spark-worker-1   42.51%    706MiB / 1GiB       68.95%    427kB / 160kB     12.3kB / 270kB    137
c59af1fb5af2   spark-worker-2   46.41%    787.1MiB / 1GiB     76.86%    2.35MB / 11MB     20.5kB / 11.5MB   138
75b0d3f29b1b   spark-worker-5   47.71%    797.7MiB / 1GiB     77.90%    2.45MB / 122kB    0B / 1.69MB       138
212495591b58   spark-master     0.12%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     17.67%    595.4MiB / 1GiB     58.14%    16.6MB / 3.38MB   0B / 1.01MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   16.58%    813.6MiB / 1GiB     79.45%    2.75MB / 11.3MB   12.3kB / 12MB     154
8ee8b1918745   spark-worker-6   16.25%    984.2MiB / 1GiB     96.11%    28.8MB / 7.76MB   5.64MB / 23MB     154
f279d8f9bfc6   spark-worker-4   66.39%    816.8MiB / 1GiB     79.76%    2.61MB / 6.31MB   65.5kB / 7.16MB   154
5412fb2fa9ee   spark-worker-1   15.48%    739.2MiB / 1GiB     72.19%    755kB / 299kB     12.3kB / 270kB    152
c59af1fb5af2   spark-worker-2   13.15%    798.8MiB / 1GiB     78.00%    2.68MB / 11.1MB   20.5kB / 11.5MB   153
75b0d3f29b1b   spark-worker-5   16.53%    845.5MiB / 1GiB     82.57%    2.64MB / 816kB    0B / 1.69MB       154
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     38.93%    597MiB / 1GiB       58.30%    16.9MB / 3.8MB    0B / 1.01MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   16.58%    813.6MiB / 1GiB     79.45%    2.75MB / 11.3MB   12.3kB / 12MB     154
8ee8b1918745   spark-worker-6   16.25%    984.2MiB / 1GiB     96.11%    28.8MB / 7.76MB   5.64MB / 23MB     154
f279d8f9bfc6   spark-worker-4   66.39%    816.8MiB / 1GiB     79.76%    2.61MB / 6.31MB   65.5kB / 7.16MB   154
5412fb2fa9ee   spark-worker-1   15.48%    739.2MiB / 1GiB     72.19%    755kB / 299kB     12.3kB / 270kB    152
c59af1fb5af2   spark-worker-2   13.15%    798.8MiB / 1GiB     78.00%    2.68MB / 11.1MB   20.5kB / 11.5MB   153
75b0d3f29b1b   spark-worker-5   16.53%    845.5MiB / 1GiB     82.57%    2.64MB / 816kB    0B / 1.69MB       154
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 98.3kB   29
1ceec149a78c   spark-driver     38.93%    597MiB / 1GiB       58.30%    16.9MB / 3.8MB    0B / 1.01MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   72.76%    1004MiB / 1GiB      98.03%    3.47MB / 11.9MB   57.3kB / 12.6MB   158
8ee8b1918745   spark-worker-6   78.31%    1022MiB / 1GiB      99.85%    29.4MB / 8.35MB   5.67MB / 181MB    158
f279d8f9bfc6   spark-worker-4   82.05%    1018MiB / 1GiB      99.39%    3.14MB / 6.93MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   83.71%    918.7MiB / 1GiB     89.72%    1.48MB / 1.03MB   12.3kB / 307kB    156
c59af1fb5af2   spark-worker-2   72.29%    1022MiB / 1GiB      99.83%    3.4MB / 11.8MB    20.5kB / 12.1MB   157
75b0d3f29b1b   spark-worker-5   86.69%    1024MiB / 1GiB      99.98%    3.16MB / 1.33MB   32.8kB / 12.3MB   158
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.45%     596.5MiB / 1GiB     58.25%    16.9MB / 3.81MB   0B / 1.02MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   72.76%    1004MiB / 1GiB      98.03%    3.47MB / 11.9MB   57.3kB / 12.6MB   158
8ee8b1918745   spark-worker-6   78.31%    1022MiB / 1GiB      99.85%    29.4MB / 8.35MB   5.67MB / 181MB    158
f279d8f9bfc6   spark-worker-4   82.05%    1018MiB / 1GiB      99.39%    3.14MB / 6.93MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   83.71%    918.7MiB / 1GiB     89.72%    1.48MB / 1.03MB   12.3kB / 307kB    156
c59af1fb5af2   spark-worker-2   72.29%    1022MiB / 1GiB      99.83%    3.4MB / 11.8MB    20.5kB / 12.1MB   157
75b0d3f29b1b   spark-worker-5   86.69%    1024MiB / 1GiB      99.98%    3.16MB / 1.33MB   32.8kB / 12.3MB   158
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.45%     596.5MiB / 1GiB     58.25%    16.9MB / 3.81MB   0B / 1.02MB       249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   88.40%    894.6MiB / 1GiB     87.36%    4.36MB / 12.8MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   89.58%    867.2MiB / 1GiB     84.69%    30.2MB / 9.14MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.67%    884.3MiB / 1GiB     86.36%    3.91MB / 7.74MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   80.12%    800.6MiB / 1GiB     78.18%    2.37MB / 1.91MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   75.80%    881.2MiB / 1GiB     86.05%    4.29MB / 12.7MB   20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   76.25%    876.4MiB / 1GiB     85.58%    3.88MB / 2.05MB   152kB / 22.9MB    158
212495591b58   spark-master     0.06%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.46%     595.9MiB / 1GiB     58.20%    16.9MB / 3.81MB   172kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   88.40%    894.6MiB / 1GiB     87.36%    4.36MB / 12.8MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   89.58%    867.2MiB / 1GiB     84.69%    30.2MB / 9.14MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.67%    884.3MiB / 1GiB     86.36%    3.91MB / 7.74MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   80.12%    800.6MiB / 1GiB     78.18%    2.37MB / 1.91MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   75.80%    881.2MiB / 1GiB     86.05%    4.29MB / 12.7MB   20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   76.25%    876.4MiB / 1GiB     85.58%    3.88MB / 2.05MB   152kB / 22.9MB    158
212495591b58   spark-master     0.06%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.46%     595.9MiB / 1GiB     58.20%    16.9MB / 3.81MB   172kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   81.46%    894.5MiB / 1GiB     87.35%    5.63MB / 14.1MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   87.45%    867.4MiB / 1GiB     84.71%    31.4MB / 10.3MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   80.24%    885.2MiB / 1GiB     86.44%    5.04MB / 8.93MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   77.31%    800.5MiB / 1GiB     78.17%    3.64MB / 3.19MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   82.75%    881.8MiB / 1GiB     86.11%    5.56MB / 14MB     20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   84.91%    876.2MiB / 1GiB     85.57%    4.94MB / 3.11MB   152kB / 22.9MB    158
212495591b58   spark-master     0.05%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.57%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   81.46%    894.5MiB / 1GiB     87.35%    5.63MB / 14.1MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   87.45%    867.4MiB / 1GiB     84.71%    31.4MB / 10.3MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   80.24%    885.2MiB / 1GiB     86.44%    5.04MB / 8.93MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   77.31%    800.5MiB / 1GiB     78.17%    3.64MB / 3.19MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   82.75%    881.8MiB / 1GiB     86.11%    5.56MB / 14MB     20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   84.91%    876.2MiB / 1GiB     85.57%    4.94MB / 3.11MB   152kB / 22.9MB    158
212495591b58   spark-master     0.05%     163.1MiB / 1GiB     15.93%    93kB / 49.8kB     69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.57%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   78.91%    895.9MiB / 1GiB     87.49%    6.78MB / 15.2MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   80.98%    868.8MiB / 1GiB     84.84%    32.4MB / 11.2MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   89.96%    885.1MiB / 1GiB     86.43%    6.03MB / 9.97MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   85.73%    800.5MiB / 1GiB     78.17%    4.73MB / 4.27MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   78.49%    882.2MiB / 1GiB     86.15%    6.7MB / 15.1MB    20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   83.11%    876.4MiB / 1GiB     85.58%    5.79MB / 3.96MB   152kB / 22.9MB    158
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93.1kB / 49.8kB   69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.33%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   78.91%    895.9MiB / 1GiB     87.49%    6.78MB / 15.2MB   90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   80.98%    868.8MiB / 1GiB     84.84%    32.4MB / 11.2MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   89.96%    885.1MiB / 1GiB     86.43%    6.03MB / 9.97MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   85.73%    800.5MiB / 1GiB     78.17%    4.73MB / 4.27MB   90.1kB / 307kB    156
c59af1fb5af2   spark-worker-2   78.49%    882.2MiB / 1GiB     86.15%    6.7MB / 15.1MB    20.5kB / 14.4MB   157
75b0d3f29b1b   spark-worker-5   83.11%    876.4MiB / 1GiB     85.58%    5.79MB / 3.96MB   152kB / 22.9MB    158
212495591b58   spark-master     0.07%     163.1MiB / 1GiB     15.93%    93.1kB / 49.8kB   69.6kB / 115kB    29
1ceec149a78c   spark-driver     0.33%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   79.83%    894.6MiB / 1GiB     87.36%    8.1MB / 16.5MB    90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   80.98%    868.8MiB / 1GiB     84.84%    32.4MB / 11.2MB   5.75MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.78%    886.5MiB / 1GiB     86.57%    7.11MB / 11.2MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   83.86%    800.6MiB / 1GiB     78.19%    6.12MB / 5.66MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   87.86%    882.5MiB / 1GiB     86.18%    8.03MB / 16.5MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   83.11%    876.4MiB / 1GiB     85.58%    5.79MB / 3.96MB   152kB / 22.9MB    158
212495591b58   spark-master     1.39%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.33%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   79.83%    894.6MiB / 1GiB     87.36%    8.1MB / 16.5MB    90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   76.83%    876.5MiB / 1GiB     85.60%    33.7MB / 12.4MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.78%    886.5MiB / 1GiB     86.57%    7.11MB / 11.2MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   83.86%    800.6MiB / 1GiB     78.19%    6.12MB / 5.66MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   87.86%    882.5MiB / 1GiB     86.18%    8.03MB / 16.5MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   88.40%    878.1MiB / 1GiB     85.76%    6.85MB / 5.02MB   1.83MB / 22.9MB   158
212495591b58   spark-master     1.39%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.37%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   79.83%    894.6MiB / 1GiB     87.36%    8.1MB / 16.5MB    90.1kB / 12.6MB   158
8ee8b1918745   spark-worker-6   76.83%    876.5MiB / 1GiB     85.60%    33.7MB / 12.4MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.78%    886.5MiB / 1GiB     86.57%    7.11MB / 11.2MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   83.86%    800.6MiB / 1GiB     78.19%    6.12MB / 5.66MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   87.86%    882.5MiB / 1GiB     86.18%    8.03MB / 16.5MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   88.40%    878.1MiB / 1GiB     85.76%    6.85MB / 5.02MB   1.83MB / 22.9MB   158
212495591b58   spark-master     1.39%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.37%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   201kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   76.22%    903.4MiB / 1GiB     88.22%    8.96MB / 17.3MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   88.16%    958.4MiB / 1GiB     93.60%    34.4MB / 13.2MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.15%    893.1MiB / 1GiB     87.21%    7.82MB / 11.9MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   81.38%    861MiB / 1GiB       84.09%    6.99MB / 6.52MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   78.95%    876.8MiB / 1GiB     85.63%    8.91MB / 17.4MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   76.21%    880.1MiB / 1GiB     85.94%    7.47MB / 5.63MB   1.95MB / 22.9MB   158
212495591b58   spark-master     0.07%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     1.34%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   221kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   76.22%    903.4MiB / 1GiB     88.22%    8.96MB / 17.3MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   88.16%    958.4MiB / 1GiB     93.60%    34.4MB / 13.2MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   76.15%    893.1MiB / 1GiB     87.21%    7.82MB / 11.9MB   65.5kB / 7.75MB   158
5412fb2fa9ee   spark-worker-1   81.38%    861MiB / 1GiB       84.09%    6.99MB / 6.52MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   78.95%    876.8MiB / 1GiB     85.63%    8.91MB / 17.4MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   76.21%    880.1MiB / 1GiB     85.94%    7.47MB / 5.63MB   1.95MB / 22.9MB   158
212495591b58   spark-master     0.07%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     1.34%     595.9MiB / 1GiB     58.19%    16.9MB / 3.81MB   221kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   83.90%    939.5MiB / 1GiB     91.75%    10.1MB / 18.4MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   80.18%    894.7MiB / 1GiB     87.37%    35.5MB / 14.2MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   80.62%    928.8MiB / 1GiB     90.70%    8.79MB / 13MB     86kB / 7.75MB     158
5412fb2fa9ee   spark-worker-1   81.31%    847.3MiB / 1GiB     82.74%    8.13MB / 7.66MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   75.81%    902.2MiB / 1GiB     88.11%    10MB / 18.5MB     303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   81.40%    912.6MiB / 1GiB     89.12%    8.4MB / 6.56MB    1.95MB / 22.9MB   158
212495591b58   spark-master     0.06%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.96%     596MiB / 1GiB       58.20%    16.9MB / 3.81MB   287kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   83.90%    939.5MiB / 1GiB     91.75%    10.1MB / 18.4MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   80.18%    894.7MiB / 1GiB     87.37%    35.5MB / 14.2MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   80.62%    928.8MiB / 1GiB     90.70%    8.79MB / 13MB     86kB / 7.75MB     158
5412fb2fa9ee   spark-worker-1   81.31%    847.3MiB / 1GiB     82.74%    8.13MB / 7.66MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   75.81%    902.2MiB / 1GiB     88.11%    10MB / 18.5MB     303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   81.40%    912.6MiB / 1GiB     89.12%    8.4MB / 6.56MB    1.95MB / 22.9MB   158
212495591b58   spark-master     0.06%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.96%     596MiB / 1GiB       58.20%    16.9MB / 3.81MB   287kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   74.32%    939.6MiB / 1GiB     91.75%    11.4MB / 19.7MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   89.94%    894.6MiB / 1GiB     87.36%    36.6MB / 15.3MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   84.59%    902.7MiB / 1GiB     88.15%    9.83MB / 14.1MB   86kB / 7.75MB     158
5412fb2fa9ee   spark-worker-1   86.50%    823.4MiB / 1GiB     80.41%    9.44MB / 8.96MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   72.55%    902.3MiB / 1GiB     88.11%    11.3MB / 19.8MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   87.41%    897.9MiB / 1GiB     87.68%    9.32MB / 7.49MB   1.95MB / 22.9MB   158
212495591b58   spark-master     0.05%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.35%     596MiB / 1GiB       58.20%    16.9MB / 3.81MB   287kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   74.32%    939.6MiB / 1GiB     91.75%    11.4MB / 19.7MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   89.94%    894.6MiB / 1GiB     87.36%    36.6MB / 15.3MB   12.8MB / 188MB    158
f279d8f9bfc6   spark-worker-4   84.59%    902.7MiB / 1GiB     88.15%    9.83MB / 14.1MB   86kB / 7.75MB     158
5412fb2fa9ee   spark-worker-1   86.50%    823.4MiB / 1GiB     80.41%    9.44MB / 8.96MB   270kB / 307kB     156
c59af1fb5af2   spark-worker-2   72.55%    902.3MiB / 1GiB     88.11%    11.3MB / 19.8MB   303kB / 14.4MB    157
75b0d3f29b1b   spark-worker-5   87.41%    897.9MiB / 1GiB     87.68%    9.32MB / 7.49MB   1.95MB / 22.9MB   158
212495591b58   spark-master     0.05%     163.4MiB / 1GiB     15.96%    101kB / 50.3kB    377kB / 115kB     29
1ceec149a78c   spark-driver     0.35%     596MiB / 1GiB       58.20%    16.9MB / 3.81MB   287kB / 1.02MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
ead9d0dc4b5f   spark-worker-3   88.31%    913.5MiB / 1GiB     89.21%    12.5MB / 20.8MB   180kB / 12.6MB    158
8ee8b1918745   spark-worker-6   79.10%    896.7MiB / 1GiB     87.57%    37.7MB / 16.3MB   12.8MB / 188MB    158
