a9facd75932d   spark-worker-1   80.38%    821.7MiB / 1GiB     80.24%    2.5MB / 8.21MB    16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   83.19%    877.3MiB / 1GiB     85.67%    6.28MB / 2.15MB   193kB / 36.1MB    157
19c2b079d79a   spark-worker-5   81.26%    889.3MiB / 1GiB     86.85%    4.57MB / 12.7MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.05%     160.6MiB / 1GiB     15.68%    101kB / 49.6kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.75%     587.6MiB / 1GiB     57.38%    16.8MB / 3.29MB   811kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   86.47%    890.2MiB / 1GiB     86.94%    5.58MB / 14.4MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.49%    850.5MiB / 1GiB     83.06%    31.7MB / 12.5MB   6.38MB / 201MB    157
6045e765a55b   spark-worker-2   77.68%    880.1MiB / 1GiB     85.95%    5.08MB / 3.51MB   258kB / 20.7MB    159
a9facd75932d   spark-worker-1   81.56%    821.8MiB / 1GiB     80.26%    3.49MB / 9.28MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   81.38%    877.3MiB / 1GiB     85.67%    7.49MB / 3.31MB   193kB / 36.1MB    157
19c2b079d79a   spark-worker-5   82.13%    889.3MiB / 1GiB     86.85%    5.76MB / 13.9MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.6kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     1.20%     583MiB / 1GiB       56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   86.47%    890.2MiB / 1GiB     86.94%    5.58MB / 14.4MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.49%    850.5MiB / 1GiB     83.06%    31.7MB / 12.5MB   6.38MB / 201MB    157
6045e765a55b   spark-worker-2   77.68%    880.1MiB / 1GiB     85.95%    5.08MB / 3.51MB   258kB / 20.7MB    159
a9facd75932d   spark-worker-1   81.56%    821.8MiB / 1GiB     80.26%    3.49MB / 9.28MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   81.38%    877.3MiB / 1GiB     85.67%    7.49MB / 3.31MB   193kB / 36.1MB    157
19c2b079d79a   spark-worker-5   82.13%    889.3MiB / 1GiB     86.85%    5.76MB / 13.9MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.6kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     1.20%     583MiB / 1GiB       56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   76.46%    892.3MiB / 1GiB     87.14%    6.71MB / 15.5MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   88.18%    857.7MiB / 1GiB     83.76%    32.9MB / 13.8MB   6.38MB / 201MB    157
6045e765a55b   spark-worker-2   89.36%    880.2MiB / 1GiB     85.96%    6.06MB / 4.48MB   340kB / 20.7MB    159
a9facd75932d   spark-worker-1   82.42%    821.7MiB / 1GiB     80.24%    4.55MB / 10.4MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   85.28%    877.4MiB / 1GiB     85.68%    8.71MB / 4.52MB   262kB / 36.1MB    157
19c2b079d79a   spark-worker-5   73.46%    889.4MiB / 1GiB     86.85%    7MB / 15.1MB      0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.36%     583MiB / 1GiB       56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   76.46%    892.3MiB / 1GiB     87.14%    6.71MB / 15.5MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   88.18%    857.7MiB / 1GiB     83.76%    32.9MB / 13.8MB   6.38MB / 201MB    157
6045e765a55b   spark-worker-2   89.36%    880.2MiB / 1GiB     85.96%    6.06MB / 4.48MB   340kB / 20.7MB    159
a9facd75932d   spark-worker-1   82.42%    821.7MiB / 1GiB     80.24%    4.55MB / 10.4MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   85.28%    877.4MiB / 1GiB     85.68%    8.71MB / 4.52MB   262kB / 36.1MB    157
19c2b079d79a   spark-worker-5   73.46%    889.4MiB / 1GiB     86.85%    7MB / 15.1MB      0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.36%     583MiB / 1GiB       56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   76.46%    892.3MiB / 1GiB     87.14%    6.71MB / 15.5MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   88.18%    857.7MiB / 1GiB     83.76%    32.9MB / 13.8MB   6.38MB / 201MB    157
6045e765a55b   spark-worker-2   89.36%    880.2MiB / 1GiB     85.96%    6.06MB / 4.48MB   340kB / 20.7MB    159
a9facd75932d   spark-worker-1   82.42%    821.7MiB / 1GiB     80.24%    4.55MB / 10.4MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   85.28%    877.4MiB / 1GiB     85.68%    8.71MB / 4.52MB   262kB / 36.1MB    157
19c2b079d79a   spark-worker-5   73.46%    889.4MiB / 1GiB     86.85%    7MB / 15.1MB      0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.36%     583MiB / 1GiB       56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   94.20%    893MiB / 1GiB       87.21%    7.84MB / 16.6MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.84%    850.5MiB / 1GiB     83.06%    34.2MB / 15MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   80.17%    880.3MiB / 1GiB     85.96%    7.01MB / 5.43MB   352kB / 20.7MB    159
a9facd75932d   spark-worker-1   80.40%    821.7MiB / 1GiB     80.25%    5.63MB / 11.6MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   71.49%    878.8MiB / 1GiB     85.82%    9.95MB / 5.72MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   81.71%    889.4MiB / 1GiB     86.85%    8.24MB / 16.3MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.05%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.67%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   94.20%    893MiB / 1GiB       87.21%    7.84MB / 16.6MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.84%    850.5MiB / 1GiB     83.06%    34.2MB / 15MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   80.17%    880.3MiB / 1GiB     85.96%    7.01MB / 5.43MB   352kB / 20.7MB    159
a9facd75932d   spark-worker-1   80.40%    821.7MiB / 1GiB     80.25%    5.63MB / 11.6MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   71.49%    878.8MiB / 1GiB     85.82%    9.95MB / 5.72MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   81.71%    889.4MiB / 1GiB     86.85%    8.24MB / 16.3MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.05%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.67%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   90.56%    950.4MiB / 1GiB     92.81%    8.43MB / 17.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   80.93%    901.2MiB / 1GiB     88.01%    34.8MB / 15.6MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   83.53%    960.7MiB / 1GiB     93.82%    7.54MB / 5.96MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   72.68%    902.5MiB / 1GiB     88.14%    6.15MB / 12.1MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   79.41%    959.1MiB / 1GiB     93.66%    10.6MB / 6.36MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   75.42%    949.1MiB / 1GiB     92.68%    8.87MB / 17MB     0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.64%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   90.56%    950.4MiB / 1GiB     92.81%    8.43MB / 17.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   80.93%    901.2MiB / 1GiB     88.01%    34.8MB / 15.6MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   83.53%    960.7MiB / 1GiB     93.82%    7.54MB / 5.96MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   72.68%    902.5MiB / 1GiB     88.14%    6.15MB / 12.1MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   79.41%    959.1MiB / 1GiB     93.66%    10.6MB / 6.36MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   75.42%    949.1MiB / 1GiB     92.68%    8.87MB / 17MB     0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.64%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   74.18%    912.6MiB / 1GiB     89.12%    9.47MB / 18.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   86.62%    898.9MiB / 1GiB     87.78%    36MB / 16.8MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   78.54%    899.7MiB / 1GiB     87.86%    8.45MB / 6.87MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   88.97%    860MiB / 1GiB       83.98%    7.12MB / 13.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   81.25%    895.9MiB / 1GiB     87.49%    11.7MB / 7.46MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   80.19%    935.5MiB / 1GiB     91.35%    10MB / 18.1MB     0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.46%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   74.18%    912.6MiB / 1GiB     89.12%    9.47MB / 18.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   86.62%    898.9MiB / 1GiB     87.78%    36MB / 16.8MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   78.54%    899.7MiB / 1GiB     87.86%    8.45MB / 6.87MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   88.97%    860MiB / 1GiB       83.98%    7.12MB / 13.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   81.25%    895.9MiB / 1GiB     87.49%    11.7MB / 7.46MB   270kB / 36.1MB    157
19c2b079d79a   spark-worker-5   80.19%    935.5MiB / 1GiB     91.35%    10MB / 18.1MB     0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.46%     583.1MiB / 1GiB     56.94%    16.8MB / 3.29MB   975kB / 1.04MB    249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   71.87%    912.7MiB / 1GiB     89.13%    10.5MB / 19.2MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   80.71%    881.2MiB / 1GiB     86.05%    37.1MB / 17.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   85.83%    898.7MiB / 1GiB     87.76%    9.37MB / 7.79MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   93.72%    840MiB / 1GiB       82.03%    8.11MB / 14.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   87.49%    896MiB / 1GiB       87.50%    12.9MB / 8.57MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   75.06%    911.6MiB / 1GiB     89.02%    11.1MB / 19.2MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.81%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   71.87%    912.7MiB / 1GiB     89.13%    10.5MB / 19.2MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   80.71%    881.2MiB / 1GiB     86.05%    37.1MB / 17.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   85.83%    898.7MiB / 1GiB     87.76%    9.37MB / 7.79MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   93.72%    840MiB / 1GiB       82.03%    8.11MB / 14.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   87.49%    896MiB / 1GiB       87.50%    12.9MB / 8.57MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   75.06%    911.6MiB / 1GiB     89.02%    11.1MB / 19.2MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.81%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   78.01%    912.6MiB / 1GiB     89.12%    11.5MB / 20.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.03%    881.2MiB / 1GiB     86.05%    38.1MB / 18.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   75.67%    898.7MiB / 1GiB     87.77%    10.2MB / 8.68MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   90.99%    840MiB / 1GiB       82.03%    9.04MB / 15.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   78.35%    896MiB / 1GiB       87.50%    13.9MB / 9.58MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   83.57%    911.7MiB / 1GiB     89.04%    12.1MB / 20.2MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.42%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   78.01%    912.6MiB / 1GiB     89.12%    11.5MB / 20.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   85.03%    881.2MiB / 1GiB     86.05%    38.1MB / 18.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   75.67%    898.7MiB / 1GiB     87.77%    10.2MB / 8.68MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   90.99%    840MiB / 1GiB       82.03%    9.04MB / 15.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   78.35%    896MiB / 1GiB       87.50%    13.9MB / 9.58MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   83.57%    911.7MiB / 1GiB     89.04%    12.1MB / 20.2MB   0B / 12.1MB       157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.42%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   89.42%    912.6MiB / 1GiB     89.12%    12.5MB / 21.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   89.21%    881.2MiB / 1GiB     86.06%    39.2MB / 20MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   74.29%    898.8MiB / 1GiB     87.78%    11.1MB / 9.57MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   74.74%    840MiB / 1GiB       82.04%    9.99MB / 16.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   79.28%    896MiB / 1GiB       87.50%    15MB / 10.6MB     295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   87.33%    911.6MiB / 1GiB     89.03%    13.2MB / 21.3MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.66%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   89.42%    912.6MiB / 1GiB     89.12%    12.5MB / 21.1MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   89.21%    881.2MiB / 1GiB     86.06%    39.2MB / 20MB     6.39MB / 201MB    157
6045e765a55b   spark-worker-2   74.29%    898.8MiB / 1GiB     87.78%    11.1MB / 9.57MB   553kB / 20.7MB    159
a9facd75932d   spark-worker-1   74.74%    840MiB / 1GiB       82.04%    9.99MB / 16.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   79.28%    896MiB / 1GiB       87.50%    15MB / 10.6MB     295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   87.33%    911.6MiB / 1GiB     89.03%    13.2MB / 21.3MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.06%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.66%     583.2MiB / 1GiB     56.95%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   80.91%    940.8MiB / 1GiB     91.87%    13.3MB / 21.9MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   70.67%    892.2MiB / 1GiB     87.13%    40.1MB / 20.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   79.69%    960.3MiB / 1GiB     93.78%    11.8MB / 10.2MB   553kB / 20.9MB    159
a9facd75932d   spark-worker-1   80.99%    874.9MiB / 1GiB     85.43%    10.7MB / 17MB     16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   89.26%    922.6MiB / 1GiB     90.09%    15.9MB / 11.5MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   90.83%    936.2MiB / 1GiB     91.43%    14.1MB / 22.2MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.07%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.51%     583.2MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   80.91%    940.8MiB / 1GiB     91.87%    13.3MB / 21.9MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   70.67%    892.2MiB / 1GiB     87.13%    40.1MB / 20.9MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   79.69%    960.3MiB / 1GiB     93.78%    11.8MB / 10.2MB   553kB / 20.9MB    159
a9facd75932d   spark-worker-1   80.99%    874.9MiB / 1GiB     85.43%    10.7MB / 17MB     16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   89.26%    922.6MiB / 1GiB     90.09%    15.9MB / 11.5MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   90.83%    936.2MiB / 1GiB     91.43%    14.1MB / 22.2MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.07%     160.6MiB / 1GiB     15.68%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.51%     583.2MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   74.19%    968.4MiB / 1GiB     94.57%    14.5MB / 23MB     250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   87.03%    921.5MiB / 1GiB     89.99%    41.5MB / 22.2MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   81.27%    936.8MiB / 1GiB     91.49%    12.8MB / 11.3MB   553kB / 20.9MB    159
a9facd75932d   spark-worker-1   76.05%    874MiB / 1GiB       85.35%    11.9MB / 18.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   84.43%    937.8MiB / 1GiB     91.59%    17.2MB / 12.8MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   89.90%    909.8MiB / 1GiB     88.85%    15.5MB / 23.6MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.27%     160.6MiB / 1GiB     15.69%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.55%     583.2MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   74.19%    968.4MiB / 1GiB     94.57%    14.5MB / 23MB     250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   87.03%    921.5MiB / 1GiB     89.99%    41.5MB / 22.2MB   6.39MB / 201MB    157
6045e765a55b   spark-worker-2   81.27%    936.8MiB / 1GiB     91.49%    12.8MB / 11.3MB   553kB / 20.9MB    159
a9facd75932d   spark-worker-1   76.05%    874MiB / 1GiB       85.35%    11.9MB / 18.2MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   84.43%    937.8MiB / 1GiB     91.59%    17.2MB / 12.8MB   295kB / 36.1MB    157
19c2b079d79a   spark-worker-5   89.90%    909.8MiB / 1GiB     88.85%    15.5MB / 23.6MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.27%     160.6MiB / 1GiB     15.69%    101kB / 49.8kB    1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.55%     583.2MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   78.21%    915.4MiB / 1GiB     89.39%    15.4MB / 23.9MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   81.89%    912.6MiB / 1GiB     89.12%    42.5MB / 23.2MB   12.8MB / 201MB    157
6045e765a55b   spark-worker-2   80.59%    898.9MiB / 1GiB     87.78%    13.7MB / 12.1MB   1.68MB / 20.9MB   159
a9facd75932d   spark-worker-1   73.14%    839.7MiB / 1GiB     82.01%    12.7MB / 19.1MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   89.29%    898.1MiB / 1GiB     87.70%    18.2MB / 13.8MB   786kB / 36.1MB    157
19c2b079d79a   spark-worker-5   90.32%    909.5MiB / 1GiB     88.81%    16.4MB / 24.5MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.50%     160.6MiB / 1GiB     15.69%    104kB / 50kB      1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.85%     583.3MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   78.21%    915.4MiB / 1GiB     89.39%    15.4MB / 23.9MB   250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   81.89%    912.6MiB / 1GiB     89.12%    42.5MB / 23.2MB   12.8MB / 201MB    157
6045e765a55b   spark-worker-2   80.59%    898.9MiB / 1GiB     87.78%    13.7MB / 12.1MB   1.68MB / 20.9MB   159
a9facd75932d   spark-worker-1   73.14%    839.7MiB / 1GiB     82.01%    12.7MB / 19.1MB   16.4kB / 7.23MB   156
ac1e21aedcb8   spark-worker-6   89.29%    898.1MiB / 1GiB     87.70%    18.2MB / 13.8MB   786kB / 36.1MB    157
19c2b079d79a   spark-worker-5   90.32%    909.5MiB / 1GiB     88.81%    16.4MB / 24.5MB   12.3kB / 12.1MB   157
971ac21a188a   spark-master     0.50%     160.6MiB / 1GiB     15.69%    104kB / 50kB      1.61MB / 143kB    28
1ceec149a78c   spark-driver     0.85%     583.3MiB / 1GiB     56.96%    16.8MB / 3.29MB   1.11MB / 1.04MB   249
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   78.19%    915.4MiB / 1GiB     89.39%    16.5MB / 25MB     250kB / 12.7MB    157
adb9743c6bda   spark-worker-4   90.32%    898.8MiB / 1GiB     87.77%    43.7MB / 24.4MB   16.9MB / 201MB    157
6045e765a55b   spark-worker-2   75.10%    899.1MiB / 1GiB     87.80%    14.7MB / 13.1MB   1.85MB / 20.9MB   159
