[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
dfa8d3d7f2a8   spark-worker-2   84.05%    868MiB / 1GiB       84.76%    384MB / 366MB     63.8MB / 218MB    129
67845b7d52e2   spark-worker-4   80.21%    847.6MiB / 1GiB     82.77%    344MB / 338MB     12.6MB / 70.7MB   128
ffd9bf1f6a5f   spark-worker-5   84.20%    733MiB / 1GiB       71.58%    367MB / 358MB     49MB / 223MB      128
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     1.20%     585MiB / 1GiB       57.13%    16.9MB / 3.54MB   8.08MB / 1.02MB   136
11964334ba78   spark-worker-3   82.60%    942.7MiB / 1GiB     92.06%    370MB / 344MB     8.1MB / 78.6MB    127
0f3921b142f1   spark-worker-1   83.42%    931.6MiB / 1GiB     90.97%    370MB / 379MB     13.8MB / 239MB    126
32b8509ddfd9   spark-worker-6   75.99%    958.8MiB / 1GiB     93.63%    358MB / 400MB     3.03MB / 53.6MB   125
dfa8d3d7f2a8   spark-worker-2   85.15%    921.1MiB / 1GiB     89.95%    385MB / 367MB     63.8MB / 218MB    126
67845b7d52e2   spark-worker-4   84.17%    905.8MiB / 1GiB     88.45%    345MB / 339MB     12.6MB / 70.7MB   125
ffd9bf1f6a5f   spark-worker-5   79.56%    791.9MiB / 1GiB     77.33%    369MB / 360MB     49MB / 223MB      125
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     1.20%     585MiB / 1GiB       57.13%    16.9MB / 3.54MB   8.08MB / 1.02MB   136
11964334ba78   spark-worker-3   82.60%    942.7MiB / 1GiB     92.06%    370MB / 344MB     8.1MB / 78.6MB    127
0f3921b142f1   spark-worker-1   83.42%    931.6MiB / 1GiB     90.97%    370MB / 379MB     13.8MB / 239MB    126
32b8509ddfd9   spark-worker-6   75.99%    958.8MiB / 1GiB     93.63%    358MB / 400MB     3.03MB / 53.6MB   125
dfa8d3d7f2a8   spark-worker-2   85.15%    921.1MiB / 1GiB     89.95%    385MB / 367MB     63.8MB / 218MB    126
67845b7d52e2   spark-worker-4   84.17%    905.8MiB / 1GiB     88.45%    345MB / 339MB     12.6MB / 70.7MB   125
ffd9bf1f6a5f   spark-worker-5   79.56%    791.9MiB / 1GiB     77.33%    369MB / 360MB     49MB / 223MB      125
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.67%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   92.89%    920.2MiB / 1GiB     89.87%    371MB / 345MB     8.1MB / 78.6MB    124
0f3921b142f1   spark-worker-1   75.97%    934.7MiB / 1GiB     91.28%    371MB / 380MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   85.51%    931.2MiB / 1GiB     90.94%    359MB / 401MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   83.28%    913.2MiB / 1GiB     89.18%    385MB / 368MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   79.24%    868.9MiB / 1GiB     84.86%    346MB / 340MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   76.60%    765.5MiB / 1GiB     74.76%    370MB / 361MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.67%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   92.89%    920.2MiB / 1GiB     89.87%    371MB / 345MB     8.1MB / 78.6MB    124
0f3921b142f1   spark-worker-1   75.97%    934.7MiB / 1GiB     91.28%    371MB / 380MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   85.51%    931.2MiB / 1GiB     90.94%    359MB / 401MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   83.28%    913.2MiB / 1GiB     89.18%    385MB / 368MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   79.24%    868.9MiB / 1GiB     84.86%    346MB / 340MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   76.60%    765.5MiB / 1GiB     74.76%    370MB / 361MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.41%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   73.02%    920.2MiB / 1GiB     89.87%    372MB / 346MB     8.1MB / 78.6MB    124
0f3921b142f1   spark-worker-1   70.90%    915.8MiB / 1GiB     89.44%    373MB / 381MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   82.08%    931.2MiB / 1GiB     90.94%    360MB / 402MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   93.71%    865.5MiB / 1GiB     84.52%    387MB / 369MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   91.06%    846.9MiB / 1GiB     82.71%    348MB / 341MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   84.45%    732.2MiB / 1GiB     71.50%    371MB / 362MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.41%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   73.02%    920.2MiB / 1GiB     89.87%    372MB / 346MB     8.1MB / 78.6MB    124
0f3921b142f1   spark-worker-1   70.90%    915.8MiB / 1GiB     89.44%    373MB / 381MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   82.08%    931.2MiB / 1GiB     90.94%    360MB / 402MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   93.71%    865.5MiB / 1GiB     84.52%    387MB / 369MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   91.06%    846.9MiB / 1GiB     82.71%    348MB / 341MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   84.45%    732.2MiB / 1GiB     71.50%    371MB / 362MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.41%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   73.02%    920.2MiB / 1GiB     89.87%    372MB / 346MB     8.1MB / 78.6MB    124
0f3921b142f1   spark-worker-1   78.19%    922.9MiB / 1GiB     90.13%    373MB / 382MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   84.49%    935.4MiB / 1GiB     91.35%    361MB / 403MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   87.02%    870.5MiB / 1GiB     85.01%    387MB / 369MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   77.95%    853.5MiB / 1GiB     83.35%    348MB / 342MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   84.45%    732.2MiB / 1GiB     71.50%    371MB / 362MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.34%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   82.48%    924.5MiB / 1GiB     90.28%    373MB / 347MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   78.19%    922.9MiB / 1GiB     90.13%    373MB / 382MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   84.49%    935.4MiB / 1GiB     91.35%    361MB / 403MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   87.02%    870.5MiB / 1GiB     85.01%    387MB / 369MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   77.95%    853.5MiB / 1GiB     83.35%    348MB / 342MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   77.46%    739.6MiB / 1GiB     72.23%    372MB / 363MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.34%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   82.48%    924.5MiB / 1GiB     90.28%    373MB / 347MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   78.19%    922.9MiB / 1GiB     90.13%    373MB / 382MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   84.49%    935.4MiB / 1GiB     91.35%    361MB / 403MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   87.02%    870.5MiB / 1GiB     85.01%    387MB / 369MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   77.95%    853.5MiB / 1GiB     83.35%    348MB / 342MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   77.46%    739.6MiB / 1GiB     72.23%    372MB / 363MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.47%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   82.39%    922MiB / 1GiB       90.04%    374MB / 348MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   83.09%    918.9MiB / 1GiB     89.73%    375MB / 383MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   78.44%    935.4MiB / 1GiB     91.35%    362MB / 404MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   86.45%    867.8MiB / 1GiB     84.75%    388MB / 371MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   76.55%    853.1MiB / 1GiB     83.31%    349MB / 343MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   89.19%    738.1MiB / 1GiB     72.08%    373MB / 364MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.47%     583.8MiB / 1GiB     57.01%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   82.39%    922MiB / 1GiB       90.04%    374MB / 348MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   83.09%    918.9MiB / 1GiB     89.73%    375MB / 383MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   78.44%    935.4MiB / 1GiB     91.35%    362MB / 404MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   86.45%    867.8MiB / 1GiB     84.75%    388MB / 371MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   76.55%    853.1MiB / 1GiB     83.31%    349MB / 343MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   89.19%    738.1MiB / 1GiB     72.08%    373MB / 364MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.60%     583.9MiB / 1GiB     57.02%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   87.86%    953.6MiB / 1GiB     93.12%    375MB / 349MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   86.85%    916.4MiB / 1GiB     89.50%    376MB / 384MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   78.04%    966MiB / 1GiB       94.33%    363MB / 405MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   84.62%    920.1MiB / 1GiB     89.86%    389MB / 372MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   75.16%    876.9MiB / 1GiB     85.63%    350MB / 344MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   80.69%    800.6MiB / 1GiB     78.18%    374MB / 365MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.60%     583.9MiB / 1GiB     57.02%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   87.86%    953.6MiB / 1GiB     93.12%    375MB / 349MB     8.1MB / 78.8MB    124
0f3921b142f1   spark-worker-1   86.85%    916.4MiB / 1GiB     89.50%    376MB / 384MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   78.04%    966MiB / 1GiB       94.33%    363MB / 405MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   84.62%    920.1MiB / 1GiB     89.86%    389MB / 372MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   75.16%    876.9MiB / 1GiB     85.63%    350MB / 344MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   80.69%    800.6MiB / 1GiB     78.18%    374MB / 365MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.31%     583.9MiB / 1GiB     57.02%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   79.81%    943.8MiB / 1GiB     92.17%    376MB / 350MB     8.1MB / 78.8MB    123
0f3921b142f1   spark-worker-1   89.41%    937MiB / 1GiB       91.51%    377MB / 385MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   82.41%    945.2MiB / 1GiB     92.30%    364MB / 406MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   80.23%    916.4MiB / 1GiB     89.50%    390MB / 373MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   87.50%    873.2MiB / 1GiB     85.28%    352MB / 345MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   73.15%    772.1MiB / 1GiB     75.40%    375MB / 366MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     0.31%     583.9MiB / 1GiB     57.02%    16.9MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   79.81%    943.8MiB / 1GiB     92.17%    376MB / 350MB     8.1MB / 78.8MB    123
0f3921b142f1   spark-worker-1   89.41%    937MiB / 1GiB       91.51%    377MB / 385MB     13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   82.41%    945.2MiB / 1GiB     92.30%    364MB / 406MB     3.03MB / 53.6MB   122
dfa8d3d7f2a8   spark-worker-2   80.23%    916.4MiB / 1GiB     89.50%    390MB / 373MB     63.8MB / 218MB    123
67845b7d52e2   spark-worker-4   87.50%    873.2MiB / 1GiB     85.28%    352MB / 345MB     12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   73.15%    772.1MiB / 1GiB     75.40%    375MB / 366MB     49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB     1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     4.69%     584MiB / 1GiB       57.04%    17MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   91.56%    919.9MiB / 1GiB     89.84%    377MB / 351MB   8.1MB / 78.8MB    123
0f3921b142f1   spark-worker-1   80.43%    914.1MiB / 1GiB     89.26%    378MB / 386MB   13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   86.23%    911.4MiB / 1GiB     89.00%    365MB / 407MB   3.03MB / 53.6MB   121
dfa8d3d7f2a8   spark-worker-2   70.31%    865MiB / 1GiB       84.48%    391MB / 374MB   63.8MB / 218MB    122
67845b7d52e2   spark-worker-4   81.47%    847.1MiB / 1GiB     82.73%    353MB / 346MB   12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   79.98%    741.2MiB / 1GiB     72.39%    376MB / 367MB   49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     4.69%     584MiB / 1GiB       57.04%    17MB / 3.54MB   8.08MB / 1.02MB   126
11964334ba78   spark-worker-3   91.56%    919.9MiB / 1GiB     89.84%    377MB / 351MB   8.1MB / 78.8MB    123
0f3921b142f1   spark-worker-1   80.43%    914.1MiB / 1GiB     89.26%    378MB / 386MB   13.8MB / 239MB    123
32b8509ddfd9   spark-worker-6   86.23%    911.4MiB / 1GiB     89.00%    365MB / 407MB   3.03MB / 53.6MB   121
dfa8d3d7f2a8   spark-worker-2   70.31%    865MiB / 1GiB       84.48%    391MB / 374MB   63.8MB / 218MB    122
67845b7d52e2   spark-worker-4   81.47%    847.1MiB / 1GiB     82.73%    353MB / 346MB   12.6MB / 70.7MB   122
ffd9bf1f6a5f   spark-worker-5   79.98%    741.2MiB / 1GiB     72.39%    376MB / 367MB   49MB / 223MB      122
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    870kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.58%     582.1MiB / 1GiB     56.84%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   82.57%    926.8MiB / 1GiB     90.51%    377MB / 351MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   78.20%    916MiB / 1GiB       89.45%    379MB / 387MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   78.18%    927.3MiB / 1GiB     90.55%    366MB / 408MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   82.35%    866.9MiB / 1GiB     84.66%    392MB / 375MB   63.8MB / 218MB    116
67845b7d52e2   spark-worker-4   90.81%    849.2MiB / 1GiB     82.93%    353MB / 347MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   79.35%    743.8MiB / 1GiB     72.64%    377MB / 368MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.58%     582.1MiB / 1GiB     56.84%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   82.57%    926.8MiB / 1GiB     90.51%    377MB / 351MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   78.20%    916MiB / 1GiB       89.45%    379MB / 387MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   78.18%    927.3MiB / 1GiB     90.55%    366MB / 408MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   82.35%    866.9MiB / 1GiB     84.66%    392MB / 375MB   63.8MB / 218MB    116
67845b7d52e2   spark-worker-4   90.81%    849.2MiB / 1GiB     82.93%    353MB / 347MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   79.35%    743.8MiB / 1GiB     72.64%    377MB / 368MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     0.05%     175.6MiB / 1GiB     17.15%    870kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     1.27%     582.1MiB / 1GiB     56.85%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   87.50%    922.4MiB / 1GiB     90.08%    378MB / 352MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   77.88%    916MiB / 1GiB       89.45%    380MB / 389MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   68.82%    925.5MiB / 1GiB     90.38%    368MB / 410MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   88.22%    866.9MiB / 1GiB     84.66%    393MB / 376MB   63.9MB / 218MB    116
67845b7d52e2   spark-worker-4   85.98%    847.3MiB / 1GiB     82.74%    355MB / 348MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   85.49%    742.4MiB / 1GiB     72.50%    379MB / 370MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     1.00%     175.7MiB / 1GiB     17.15%    877kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     1.27%     582.1MiB / 1GiB     56.85%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   87.50%    922.4MiB / 1GiB     90.08%    378MB / 352MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   77.88%    916MiB / 1GiB       89.45%    380MB / 389MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   68.82%    925.5MiB / 1GiB     90.38%    368MB / 410MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   88.22%    866.9MiB / 1GiB     84.66%    393MB / 376MB   63.9MB / 218MB    116
67845b7d52e2   spark-worker-4   85.98%    847.3MiB / 1GiB     82.74%    355MB / 348MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   85.49%    742.4MiB / 1GiB     72.50%    379MB / 370MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     1.00%     175.7MiB / 1GiB     17.15%    877kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     1.03%     582.1MiB / 1GiB     56.85%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   88.40%    938.5MiB / 1GiB     91.65%    379MB / 353MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   75.82%    914.5MiB / 1GiB     89.30%    381MB / 390MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   80.93%    952.4MiB / 1GiB     93.01%    369MB / 411MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   76.63%    897.6MiB / 1GiB     87.65%    394MB / 377MB   63.9MB / 218MB    116
67845b7d52e2   spark-worker-4   87.40%    879.8MiB / 1GiB     85.92%    356MB / 349MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   83.26%    779.3MiB / 1GiB     76.10%    380MB / 371MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     0.07%     175.7MiB / 1GiB     17.15%    877kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     1.03%     582.1MiB / 1GiB     56.85%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   88.40%    938.5MiB / 1GiB     91.65%    379MB / 353MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   75.82%    914.5MiB / 1GiB     89.30%    381MB / 390MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   80.93%    952.4MiB / 1GiB     93.01%    369MB / 411MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   76.63%    897.6MiB / 1GiB     87.65%    394MB / 377MB   63.9MB / 218MB    116
67845b7d52e2   spark-worker-4   87.40%    879.8MiB / 1GiB     85.92%    356MB / 349MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   83.26%    779.3MiB / 1GiB     76.10%    380MB / 371MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     0.07%     175.7MiB / 1GiB     17.15%    877kB / 193kB   1.25MB / 934kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.38%     582.1MiB / 1GiB     56.85%    17MB / 3.55MB   8.08MB / 1.02MB   110
11964334ba78   spark-worker-3   82.01%    934.7MiB / 1GiB     91.28%    380MB / 354MB   8.1MB / 79MB      117
0f3921b142f1   spark-worker-1   80.89%    948.2MiB / 1GiB     92.60%    383MB / 391MB   13.9MB / 239MB    117
32b8509ddfd9   spark-worker-6   77.73%    929.7MiB / 1GiB     90.79%    370MB / 412MB   3.03MB / 53.6MB   115
dfa8d3d7f2a8   spark-worker-2   87.84%    886.3MiB / 1GiB     86.55%    395MB / 378MB   63.9MB / 218MB    116
67845b7d52e2   spark-worker-4   80.17%    853.7MiB / 1GiB     83.37%    357MB / 350MB   12.6MB / 70.7MB   116
ffd9bf1f6a5f   spark-worker-5   81.07%    767MiB / 1GiB       74.90%    381MB / 372MB   49MB / 223MB      116
6fcd49ee3b4b   spark-master     0.05%     175.7MiB / 1GiB     17.15%    877kB / 193kB   1.25MB / 934kB    28
