1346b17b1e4e   spark-worker-1   91.67%    704.1MiB / 1GiB     68.76%    183MB / 177MB    15MB / 59MB       107
d8db7b440552   spark-worker-3   0.24%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   0.23%     439.5MiB / 1GiB     42.92%    198MB / 183MB    35MB / 160MB      97
18ceaa31f572   spark-worker-6   0.25%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 268MB    98
4932893b9d40   spark-master     0.13%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     11.23%    578.9MiB / 1GiB     56.53%    34MB / 6.97MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   21.58%    447.3MiB / 1GiB     43.68%    148MB / 209MB    17.5MB / 124MB    97
ec695456be79   spark-worker-2   16.69%    460.2MiB / 1GiB     44.94%    177MB / 197MB    9.18MB / 102MB    98
1346b17b1e4e   spark-worker-1   98.98%    705.9MiB / 1GiB     68.94%    183MB / 177MB    15MB / 80.4MB     109
d8db7b440552   spark-worker-3   0.27%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   15.18%    441.4MiB / 1GiB     43.11%    198MB / 183MB    35MB / 171MB      97
18ceaa31f572   spark-worker-6   0.61%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.13%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     5.36%     579MiB / 1GiB       56.54%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   21.58%    447.3MiB / 1GiB     43.68%    148MB / 209MB    17.5MB / 124MB    97
ec695456be79   spark-worker-2   16.69%    460.2MiB / 1GiB     44.94%    177MB / 197MB    9.18MB / 102MB    98
1346b17b1e4e   spark-worker-1   98.98%    705.9MiB / 1GiB     68.94%    183MB / 177MB    15MB / 80.4MB     109
d8db7b440552   spark-worker-3   0.27%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   15.18%    441.4MiB / 1GiB     43.11%    198MB / 183MB    35MB / 171MB      97
18ceaa31f572   spark-worker-6   0.61%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.13%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     5.36%     579MiB / 1GiB       56.54%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   105.42%   526.7MiB / 1GiB     51.43%    150MB / 209MB    17.5MB / 124MB    106
ec695456be79   spark-worker-2   101.46%   546.7MiB / 1GiB     53.39%    178MB / 197MB    9.18MB / 103MB    107
1346b17b1e4e   spark-worker-1   63.53%    701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     106
d8db7b440552   spark-worker-3   0.15%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   104.42%   501.7MiB / 1GiB     48.99%    200MB / 183MB    35MB / 171MB      106
18ceaa31f572   spark-worker-6   0.13%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.06%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     2.19%     579.1MiB / 1GiB     56.56%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   105.42%   526.7MiB / 1GiB     51.43%    150MB / 209MB    17.5MB / 124MB    106
ec695456be79   spark-worker-2   101.46%   546.7MiB / 1GiB     53.39%    178MB / 197MB    9.18MB / 103MB    107
1346b17b1e4e   spark-worker-1   63.53%    701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     106
d8db7b440552   spark-worker-3   0.15%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   104.42%   501.7MiB / 1GiB     48.99%    200MB / 183MB    35MB / 171MB      106
18ceaa31f572   spark-worker-6   0.13%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.06%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     2.19%     579.1MiB / 1GiB     56.56%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   97.34%    565.4MiB / 1GiB     55.22%    150MB / 209MB    17.5MB / 124MB    106
ec695456be79   spark-worker-2   100.28%   592.1MiB / 1GiB     57.83%    178MB / 197MB    9.18MB / 103MB    106
1346b17b1e4e   spark-worker-1   0.24%     701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     104
d8db7b440552   spark-worker-3   0.13%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   99.52%    540MiB / 1GiB       52.73%    200MB / 183MB    35MB / 171MB      105
18ceaa31f572   spark-worker-6   0.16%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.09%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     0.44%     579.1MiB / 1GiB     56.56%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   97.34%    565.4MiB / 1GiB     55.22%    150MB / 209MB    17.5MB / 124MB    106
ec695456be79   spark-worker-2   100.28%   592.1MiB / 1GiB     57.83%    178MB / 197MB    9.18MB / 103MB    106
1346b17b1e4e   spark-worker-1   0.24%     701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     104
d8db7b440552   spark-worker-3   0.13%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   99.52%    540MiB / 1GiB       52.73%    200MB / 183MB    35MB / 171MB      105
18ceaa31f572   spark-worker-6   0.16%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.09%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     0.44%     579.1MiB / 1GiB     56.56%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   79.83%    580.3MiB / 1GiB     56.67%    150MB / 209MB    17.5MB / 124MB    105
ec695456be79   spark-worker-2   87.94%    605.6MiB / 1GiB     59.14%    178MB / 197MB    9.18MB / 103MB    106
1346b17b1e4e   spark-worker-1   0.23%     701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     104
d8db7b440552   spark-worker-3   0.78%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   87.39%    570.9MiB / 1GiB     55.75%    200MB / 183MB    35MB / 171MB      105
18ceaa31f572   spark-worker-6   0.19%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.34%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     2.09%     579.3MiB / 1GiB     56.57%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   79.83%    580.3MiB / 1GiB     56.67%    150MB / 209MB    17.5MB / 124MB    105
ec695456be79   spark-worker-2   87.94%    605.6MiB / 1GiB     59.14%    178MB / 197MB    9.18MB / 103MB    106
1346b17b1e4e   spark-worker-1   0.23%     701.5MiB / 1GiB     68.51%    183MB / 182MB    15MB / 80.4MB     104
d8db7b440552   spark-worker-3   0.78%     468.5MiB / 1GiB     45.75%    144MB / 182MB    5.88MB / 61.7MB   98
e0e8a2ab5137   spark-worker-4   87.39%    570.9MiB / 1GiB     55.75%    200MB / 183MB    35MB / 171MB      105
18ceaa31f572   spark-worker-6   0.19%     352.7MiB / 1GiB     34.44%    287MB / 180MB    40.5MB / 274MB    98
4932893b9d40   spark-master     0.34%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     2.09%     579.3MiB / 1GiB     56.57%    34MB / 7.09MB    11.9MB / 2.85MB   211
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   1.29%     580.9MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 124MB    111
ec695456be79   spark-worker-2   4.66%     606.5MiB / 1GiB     59.23%    178MB / 197MB     9.18MB / 103MB    112
1346b17b1e4e   spark-worker-1   25.78%    705.1MiB / 1GiB     68.85%    183MB / 182MB     15MB / 80.4MB     113
d8db7b440552   spark-worker-3   32.98%    478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   4.98%     571.6MiB / 1GiB     55.82%    200MB / 183MB     35MB / 171MB      111
18ceaa31f572   spark-worker-6   0.78%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.19%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     65.84%    590.8MiB / 1GiB     57.69%    34.1MB / 7.24MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   1.29%     580.9MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 124MB    111
ec695456be79   spark-worker-2   4.66%     606.5MiB / 1GiB     59.23%    178MB / 197MB     9.18MB / 103MB    112
1346b17b1e4e   spark-worker-1   25.78%    705.1MiB / 1GiB     68.85%    183MB / 182MB     15MB / 80.4MB     113
d8db7b440552   spark-worker-3   32.98%    478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   4.98%     571.6MiB / 1GiB     55.82%    200MB / 183MB     35MB / 171MB      111
18ceaa31f572   spark-worker-6   0.78%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.19%     174.4MiB / 1GiB     17.03%    1.31MB / 290kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     65.84%    590.8MiB / 1GiB     57.69%    34.1MB / 7.24MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.43%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.49%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   100.16%   722.2MiB / 1GiB     70.52%    183MB / 182MB     15MB / 80.4MB     114
d8db7b440552   spark-worker-3   0.29%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.34%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.32%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.39%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.65%     590.8MiB / 1GiB     57.70%    34.1MB / 7.25MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.43%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.49%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   100.16%   722.2MiB / 1GiB     70.52%    183MB / 182MB     15MB / 80.4MB     114
d8db7b440552   spark-worker-3   0.29%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.34%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.32%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.39%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.65%     590.8MiB / 1GiB     57.70%    34.1MB / 7.25MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.30%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.27%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   98.43%    725.1MiB / 1GiB     70.81%    183MB / 182MB     15MB / 80.4MB     114
d8db7b440552   spark-worker-3   0.27%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.21%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.28%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.10%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.42%     586.1MiB / 1GiB     57.23%    34.1MB / 7.26MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.30%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.27%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   98.43%    725.1MiB / 1GiB     70.81%    183MB / 182MB     15MB / 80.4MB     114
d8db7b440552   spark-worker-3   0.27%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.21%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.28%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.10%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.42%     586.1MiB / 1GiB     57.23%    34.1MB / 7.26MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.27%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.23%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   102.92%   733.1MiB / 1GiB     71.59%    183MB / 182MB     15MB / 80.4MB     117
d8db7b440552   spark-worker-3   0.24%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.27%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.25%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.10%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     4.00%     586.1MiB / 1GiB     57.24%    34.1MB / 7.27MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.27%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.23%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   102.92%   733.1MiB / 1GiB     71.59%    183MB / 182MB     15MB / 80.4MB     117
d8db7b440552   spark-worker-3   0.24%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.27%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.25%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.10%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     4.00%     586.1MiB / 1GiB     57.24%    34.1MB / 7.27MB   11.9MB / 2.85MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.25%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.29%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   99.09%    749.4MiB / 1GiB     73.19%    183MB / 182MB     15MB / 80.4MB     116
d8db7b440552   spark-worker-3   0.26%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.25%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.28%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.16%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.84%     586.2MiB / 1GiB     57.24%    34.1MB / 7.28MB   11.9MB / 2.94MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.25%     580.8MiB / 1GiB     56.72%    150MB / 209MB     17.5MB / 125MB    110
ec695456be79   spark-worker-2   0.29%     606.5MiB / 1GiB     59.22%    178MB / 197MB     9.18MB / 103MB    111
1346b17b1e4e   spark-worker-1   99.09%    749.4MiB / 1GiB     73.19%    183MB / 182MB     15MB / 80.4MB     116
d8db7b440552   spark-worker-3   0.26%     478MiB / 1GiB       46.68%    144MB / 182MB     6.03MB / 61.7MB   104
e0e8a2ab5137   spark-worker-4   0.25%     571.5MiB / 1GiB     55.81%    200MB / 183MB     35MB / 171MB      110
18ceaa31f572   spark-worker-6   0.28%     353.4MiB / 1GiB     34.51%    287MB / 180MB     40.5MB / 274MB    104
4932893b9d40   spark-master     0.16%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     1.84%     586.2MiB / 1GiB     57.24%    34.1MB / 7.28MB   11.9MB / 2.94MB   217
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   8.50%     586.5MiB / 1GiB     57.27%    150MB / 209MB    17.5MB / 125MB    119
ec695456be79   spark-worker-2   12.91%    613.2MiB / 1GiB     59.88%    179MB / 197MB    9.18MB / 103MB    121
1346b17b1e4e   spark-worker-1   43.75%    750.6MiB / 1GiB     73.30%    183MB / 182MB    15MB / 80.4MB     121
d8db7b440552   spark-worker-3   18.26%    495.8MiB / 1GiB     48.42%    144MB / 182MB    6.03MB / 61.7MB   117
e0e8a2ab5137   spark-worker-4   17.39%    578.5MiB / 1GiB     56.50%    200MB / 183MB    35MB / 171MB      120
18ceaa31f572   spark-worker-6   20.93%    369.3MiB / 1GiB     36.07%    287MB / 180MB    40.5MB / 274MB    117
4932893b9d40   spark-master     0.09%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     59.13%    599.1MiB / 1GiB     58.50%    34.1MB / 7.4MB   11.9MB / 2.94MB   226
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   8.50%     586.5MiB / 1GiB     57.27%    150MB / 209MB    17.5MB / 125MB    119
ec695456be79   spark-worker-2   12.91%    613.2MiB / 1GiB     59.88%    179MB / 197MB    9.18MB / 103MB    121
1346b17b1e4e   spark-worker-1   43.75%    750.6MiB / 1GiB     73.30%    183MB / 182MB    15MB / 80.4MB     121
d8db7b440552   spark-worker-3   18.26%    495.8MiB / 1GiB     48.42%    144MB / 182MB    6.03MB / 61.7MB   117
e0e8a2ab5137   spark-worker-4   17.39%    578.5MiB / 1GiB     56.50%    200MB / 183MB    35MB / 171MB      120
18ceaa31f572   spark-worker-6   20.93%    369.3MiB / 1GiB     36.07%    287MB / 180MB    40.5MB / 274MB    117
4932893b9d40   spark-master     0.09%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB   549kB / 1.23MB    28
1ceec149a78c   spark-driver     59.13%    599.1MiB / 1GiB     58.50%    34.1MB / 7.4MB   11.9MB / 2.94MB   226
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   55.60%    668.4MiB / 1GiB     65.27%    150MB / 209MB     17.5MB / 125MB    138
ec695456be79   spark-worker-2   56.01%    694.6MiB / 1GiB     67.83%    179MB / 197MB     9.18MB / 104MB    138
1346b17b1e4e   spark-worker-1   55.02%    830.4MiB / 1GiB     81.09%    184MB / 182MB     15MB / 80.4MB     137
d8db7b440552   spark-worker-3   80.00%    626.7MiB / 1GiB     61.20%    144MB / 182MB     6.03MB / 61.7MB   138
e0e8a2ab5137   spark-worker-4   47.38%    631MiB / 1GiB       61.62%    200MB / 183MB     35MB / 171MB      136
18ceaa31f572   spark-worker-6   79.74%    499MiB / 1GiB       48.73%    287MB / 180MB     40.5MB / 274MB    138
4932893b9d40   spark-master     0.07%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     20.23%    602.4MiB / 1GiB     58.83%    34.2MB / 8.64MB   11.9MB / 2.94MB   251
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   55.60%    668.4MiB / 1GiB     65.27%    150MB / 209MB     17.5MB / 125MB    138
ec695456be79   spark-worker-2   56.01%    694.6MiB / 1GiB     67.83%    179MB / 197MB     9.18MB / 104MB    138
1346b17b1e4e   spark-worker-1   55.02%    830.4MiB / 1GiB     81.09%    184MB / 182MB     15MB / 80.4MB     137
d8db7b440552   spark-worker-3   80.00%    626.7MiB / 1GiB     61.20%    144MB / 182MB     6.03MB / 61.7MB   138
e0e8a2ab5137   spark-worker-4   47.38%    631MiB / 1GiB       61.62%    200MB / 183MB     35MB / 171MB      136
18ceaa31f572   spark-worker-6   79.74%    499MiB / 1GiB       48.73%    287MB / 180MB     40.5MB / 274MB    138
4932893b9d40   spark-master     0.07%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     20.23%    602.4MiB / 1GiB     58.83%    34.2MB / 8.64MB   11.9MB / 2.94MB   251
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   61.30%    764.5MiB / 1GiB     74.65%    150MB / 209MB     17.5MB / 125MB    139
ec695456be79   spark-worker-2   60.12%    789.9MiB / 1GiB     77.14%    179MB / 197MB     9.18MB / 104MB    140
1346b17b1e4e   spark-worker-1   61.09%    928.3MiB / 1GiB     90.65%    184MB / 182MB     15MB / 80.4MB     139
d8db7b440552   spark-worker-3   57.94%    715.5MiB / 1GiB     69.87%    144MB / 182MB     6.03MB / 61.7MB   140
e0e8a2ab5137   spark-worker-4   73.80%    755.2MiB / 1GiB     73.75%    200MB / 183MB     35MB / 171MB      139
18ceaa31f572   spark-worker-6   61.24%    593.6MiB / 1GiB     57.97%    287MB / 180MB     40.5MB / 274MB    140
4932893b9d40   spark-master     0.08%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     22.02%    603.1MiB / 1GiB     58.90%    34.3MB / 8.98MB   11.9MB / 2.94MB   251
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   61.30%    764.5MiB / 1GiB     74.65%    150MB / 209MB     17.5MB / 125MB    139
ec695456be79   spark-worker-2   60.12%    789.9MiB / 1GiB     77.14%    179MB / 197MB     9.18MB / 104MB    140
1346b17b1e4e   spark-worker-1   61.09%    928.3MiB / 1GiB     90.65%    184MB / 182MB     15MB / 80.4MB     139
d8db7b440552   spark-worker-3   57.94%    715.5MiB / 1GiB     69.87%    144MB / 182MB     6.03MB / 61.7MB   140
e0e8a2ab5137   spark-worker-4   73.80%    755.2MiB / 1GiB     73.75%    200MB / 183MB     35MB / 171MB      139
18ceaa31f572   spark-worker-6   61.24%    593.6MiB / 1GiB     57.97%    287MB / 180MB     40.5MB / 274MB    140
4932893b9d40   spark-master     0.08%     174.4MiB / 1GiB     17.03%    1.31MB / 291kB    549kB / 1.23MB    28
1ceec149a78c   spark-driver     22.02%    603.1MiB / 1GiB     58.90%    34.3MB / 8.98MB   11.9MB / 2.94MB   251
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   44.73%    998.4MiB / 1GiB     97.50%    151MB / 209MB     17.5MB / 125MB    158
ec695456be79   spark-worker-2   48.25%    1022MiB / 1GiB      99.83%    179MB / 198MB     9.18MB / 105MB    159
1346b17b1e4e   spark-worker-1   52.11%    1013MiB / 1GiB      98.90%    184MB / 183MB     15MB / 184MB      154
