[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.34%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   77.16%    937.1MiB / 1GiB     91.52%    278MB / 280MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   82.39%    916MiB / 1GiB       89.45%    253MB / 272MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   90.07%    818MiB / 1GiB       79.88%    244MB / 259MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   81.53%    920.6MiB / 1GiB     89.90%    263MB / 243MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   87.90%    892.6MiB / 1GiB     87.17%    282MB / 266MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   75.30%    857.1MiB / 1GiB     83.70%    284MB / 280MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.34%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   77.16%    937.1MiB / 1GiB     91.52%    278MB / 280MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   82.39%    916MiB / 1GiB       89.45%    253MB / 272MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   90.07%    818MiB / 1GiB       79.88%    244MB / 259MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   81.53%    920.6MiB / 1GiB     89.90%    263MB / 243MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   87.90%    892.6MiB / 1GiB     87.17%    282MB / 266MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   75.30%    857.1MiB / 1GiB     83.70%    284MB / 280MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.87%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   88.39%    937MiB / 1GiB       91.51%    278MB / 281MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.35%    916MiB / 1GiB       89.45%    254MB / 273MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   79.51%    818.1MiB / 1GiB     79.89%    245MB / 260MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   78.01%    920.6MiB / 1GiB     89.90%    264MB / 245MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   79.43%    892.7MiB / 1GiB     87.17%    283MB / 267MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   80.93%    857MiB / 1GiB       83.69%    285MB / 281MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.87%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   88.39%    937MiB / 1GiB       91.51%    278MB / 281MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.35%    916MiB / 1GiB       89.45%    254MB / 273MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   79.51%    818.1MiB / 1GiB     79.89%    245MB / 260MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   78.01%    920.6MiB / 1GiB     89.90%    264MB / 245MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   79.43%    892.7MiB / 1GiB     87.17%    283MB / 267MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   80.93%    857MiB / 1GiB       83.69%    285MB / 281MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   87.31%    937.1MiB / 1GiB     91.52%    279MB / 282MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   70.22%    951.8MiB / 1GiB     92.95%    255MB / 274MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   74.40%    818.1MiB / 1GiB     79.89%    246MB / 261MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   87.52%    920.6MiB / 1GiB     89.90%    265MB / 246MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   83.87%    892.6MiB / 1GiB     87.17%    284MB / 268MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   90.25%    899.3MiB / 1GiB     87.82%    286MB / 281MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     618.9MiB / 1GiB     60.44%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   87.31%    937.1MiB / 1GiB     91.52%    279MB / 282MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   70.22%    951.8MiB / 1GiB     92.95%    255MB / 274MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   74.40%    818.1MiB / 1GiB     79.89%    246MB / 261MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   87.52%    920.6MiB / 1GiB     89.90%    265MB / 246MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   83.87%    892.6MiB / 1GiB     87.17%    284MB / 268MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   90.25%    899.3MiB / 1GiB     87.82%    286MB / 281MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.66%    539kB / 124kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.74%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   86.93%    969.2MiB / 1GiB     94.65%    280MB / 283MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   91.91%    918.8MiB / 1GiB     89.73%    256MB / 275MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   79.84%    893.2MiB / 1GiB     87.23%    247MB / 262MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   76.13%    933MiB / 1GiB       91.11%    266MB / 247MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.51%    955.4MiB / 1GiB     93.30%    285MB / 269MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   79.59%    874.1MiB / 1GiB     85.36%    287MB / 282MB     126MB / 301MB     110
a5264a101823   spark-master     0.42%     180.9MiB / 1GiB     17.66%    545kB / 125kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.74%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.67MB   96
00e68c3d4611   spark-worker-6   86.93%    969.2MiB / 1GiB     94.65%    280MB / 283MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   91.91%    918.8MiB / 1GiB     89.73%    256MB / 275MB     16.4MB / 63.5MB   110
f841a1fea1b2   spark-worker-2   79.84%    893.2MiB / 1GiB     87.23%    247MB / 262MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   76.13%    933MiB / 1GiB       91.11%    266MB / 247MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.51%    955.4MiB / 1GiB     93.30%    285MB / 269MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   79.59%    874.1MiB / 1GiB     85.36%    287MB / 282MB     126MB / 301MB     110
a5264a101823   spark-master     0.42%     180.9MiB / 1GiB     17.66%    545kB / 125kB     1.79MB / 725kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.85%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   77.05%    954.4MiB / 1GiB     93.20%    281MB / 284MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   77.81%    896.5MiB / 1GiB     87.55%    257MB / 276MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   92.56%    856MiB / 1GiB       83.59%    248MB / 263MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   80.81%    968.6MiB / 1GiB     94.59%    267MB / 248MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   85.53%    940.5MiB / 1GiB     91.84%    286MB / 270MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   80.42%    844.3MiB / 1GiB     82.45%    288MB / 283MB     126MB / 301MB     110
a5264a101823   spark-master     0.30%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.85%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   77.05%    954.4MiB / 1GiB     93.20%    281MB / 284MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   77.81%    896.5MiB / 1GiB     87.55%    257MB / 276MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   92.56%    856MiB / 1GiB       83.59%    248MB / 263MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   80.81%    968.6MiB / 1GiB     94.59%    267MB / 248MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   85.53%    940.5MiB / 1GiB     91.84%    286MB / 270MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   80.42%    844.3MiB / 1GiB     82.45%    288MB / 283MB     126MB / 301MB     110
a5264a101823   spark-master     0.30%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.54%     619.1MiB / 1GiB     60.46%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   84.29%    913.2MiB / 1GiB     89.18%    282MB / 285MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   89.80%    896.3MiB / 1GiB     87.53%    258MB / 277MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   82.31%    837.1MiB / 1GiB     81.75%    249MB / 264MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   77.75%    920.8MiB / 1GiB     89.92%    268MB / 249MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.78%    899.3MiB / 1GiB     87.83%    287MB / 271MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   81.19%    844.3MiB / 1GiB     82.45%    289MB / 284MB     126MB / 301MB     110
a5264a101823   spark-master     0.06%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.54%     619.1MiB / 1GiB     60.46%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   84.29%    913.2MiB / 1GiB     89.18%    282MB / 285MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   89.80%    896.3MiB / 1GiB     87.53%    258MB / 277MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   82.31%    837.1MiB / 1GiB     81.75%    249MB / 264MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   77.75%    920.8MiB / 1GiB     89.92%    268MB / 249MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.78%    899.3MiB / 1GiB     87.83%    287MB / 271MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   81.19%    844.3MiB / 1GiB     82.45%    289MB / 284MB     126MB / 301MB     110
a5264a101823   spark-master     0.06%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.32%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   84.72%    913.2MiB / 1GiB     89.18%    283MB / 285MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   80.46%    974.1MiB / 1GiB     95.13%    259MB / 278MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   81.90%    837.3MiB / 1GiB     81.76%    250MB / 265MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   89.15%    920.7MiB / 1GiB     89.91%    269MB / 250MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.62%    899.3MiB / 1GiB     87.83%    288MB / 272MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   78.25%    844.3MiB / 1GiB     82.45%    290MB / 285MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.32%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   84.72%    913.2MiB / 1GiB     89.18%    283MB / 285MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   80.46%    974.1MiB / 1GiB     95.13%    259MB / 278MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   81.90%    837.3MiB / 1GiB     81.76%    250MB / 265MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   89.15%    920.7MiB / 1GiB     89.91%    269MB / 250MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.62%    899.3MiB / 1GiB     87.83%    288MB / 272MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   78.25%    844.3MiB / 1GiB     82.45%    290MB / 285MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.32%     619MiB / 1GiB       60.45%    2.68MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   84.72%    913.2MiB / 1GiB     89.18%    283MB / 285MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   80.46%    974.1MiB / 1GiB     95.13%    259MB / 278MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   81.90%    837.3MiB / 1GiB     81.76%    250MB / 265MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   89.15%    920.7MiB / 1GiB     89.91%    269MB / 250MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   80.62%    899.3MiB / 1GiB     87.83%    288MB / 272MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   78.25%    844.3MiB / 1GiB     82.45%    290MB / 285MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.58%     619MiB / 1GiB       60.45%    2.69MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   74.93%    931.2MiB / 1GiB     90.94%    284MB / 286MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   75.01%    974.1MiB / 1GiB     95.13%    260MB / 279MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   95.84%    842.9MiB / 1GiB     82.31%    251MB / 266MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   86.27%    920.7MiB / 1GiB     89.91%    270MB / 250MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   78.68%    898.9MiB / 1GiB     87.78%    289MB / 272MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   82.41%    897.3MiB / 1GiB     87.62%    291MB / 286MB     126MB / 301MB     110
a5264a101823   spark-master     0.08%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.58%     619MiB / 1GiB       60.45%    2.69MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   74.93%    931.2MiB / 1GiB     90.94%    284MB / 286MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   75.01%    974.1MiB / 1GiB     95.13%    260MB / 279MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   95.84%    842.9MiB / 1GiB     82.31%    251MB / 266MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   86.27%    920.7MiB / 1GiB     89.91%    270MB / 250MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   78.68%    898.9MiB / 1GiB     87.78%    289MB / 272MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   82.41%    897.3MiB / 1GiB     87.62%    291MB / 286MB     126MB / 301MB     110
a5264a101823   spark-master     0.08%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     619MiB / 1GiB       60.45%    2.69MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   79.69%    948.2MiB / 1GiB     92.60%    284MB / 287MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.35%    919.3MiB / 1GiB     89.77%    261MB / 280MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   76.22%    850.2MiB / 1GiB     83.03%    252MB / 267MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   80.66%    934.4MiB / 1GiB     91.25%    271MB / 251MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   76.87%    922.2MiB / 1GiB     90.06%    290MB / 273MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   87.13%    897.8MiB / 1GiB     87.67%    292MB / 287MB     126MB / 301MB     110
a5264a101823   spark-master     0.06%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     619MiB / 1GiB       60.45%    2.69MB / 7.61MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   79.69%    948.2MiB / 1GiB     92.60%    284MB / 287MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.35%    919.3MiB / 1GiB     89.77%    261MB / 280MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   76.22%    850.2MiB / 1GiB     83.03%    252MB / 267MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   80.66%    934.4MiB / 1GiB     91.25%    271MB / 251MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   76.87%    922.2MiB / 1GiB     90.06%    290MB / 273MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   87.13%    897.8MiB / 1GiB     87.67%    292MB / 287MB     126MB / 301MB     110
a5264a101823   spark-master     0.06%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   88.04%    918.8MiB / 1GiB     89.73%    285MB / 287MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   84.03%    920.5MiB / 1GiB     89.89%    262MB / 280MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   77.54%    828.1MiB / 1GiB     80.87%    253MB / 267MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   92.49%    964.7MiB / 1GiB     94.20%    272MB / 252MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   71.52%    900.2MiB / 1GiB     87.91%    290MB / 274MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   76.32%    852MiB / 1GiB       83.20%    292MB / 287MB     126MB / 301MB     110
a5264a101823   spark-master     0.07%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.35%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   88.04%    918.8MiB / 1GiB     89.73%    285MB / 287MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   84.03%    920.5MiB / 1GiB     89.89%    262MB / 280MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   77.54%    828.1MiB / 1GiB     80.87%    253MB / 267MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   92.49%    964.7MiB / 1GiB     94.20%    272MB / 252MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   71.52%    900.2MiB / 1GiB     87.91%    290MB / 274MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   76.32%    852MiB / 1GiB       83.20%    292MB / 287MB     126MB / 301MB     110
a5264a101823   spark-master     0.07%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.32%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   86.78%    917.5MiB / 1GiB     89.60%    286MB / 288MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   77.63%    915.9MiB / 1GiB     89.45%    263MB / 281MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   79.79%    826.4MiB / 1GiB     80.70%    254MB / 268MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   85.50%    942.5MiB / 1GiB     92.04%    273MB / 253MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   76.61%    896MiB / 1GiB       87.50%    291MB / 275MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   89.48%    848MiB / 1GiB       82.82%    293MB / 288MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.32%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   86.78%    917.5MiB / 1GiB     89.60%    286MB / 288MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   77.63%    915.9MiB / 1GiB     89.45%    263MB / 281MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   79.79%    826.4MiB / 1GiB     80.70%    254MB / 268MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   85.50%    942.5MiB / 1GiB     92.04%    273MB / 253MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   76.61%    896MiB / 1GiB       87.50%    291MB / 275MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   89.48%    848MiB / 1GiB       82.82%    293MB / 288MB     126MB / 301MB     110
a5264a101823   spark-master     0.05%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.79%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   71.42%    917.5MiB / 1GiB     89.60%    287MB / 289MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.09%    915.9MiB / 1GiB     89.44%    264MB / 283MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   80.13%    826.5MiB / 1GiB     80.71%    255MB / 270MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   89.08%    911.8MiB / 1GiB     89.04%    274MB / 254MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   88.02%    896MiB / 1GiB       87.50%    292MB / 276MB     19.7MB / 65.3MB   110
f34e9addb485   spark-worker-1   73.06%    846.3MiB / 1GiB     82.65%    294MB / 289MB     126MB / 301MB     110
a5264a101823   spark-master     0.06%     180.9MiB / 1GiB     17.67%    547kB / 125kB     1.79MB / 741kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.79%     619MiB / 1GiB       60.45%    2.69MB / 7.62MB   95.5MB / 2.69MB   96
00e68c3d4611   spark-worker-6   71.42%    917.5MiB / 1GiB     89.60%    287MB / 289MB     303MB / 632MB     110
73bf2fc7d910   spark-worker-4   88.09%    915.9MiB / 1GiB     89.44%    264MB / 283MB     16.4MB / 63.6MB   110
f841a1fea1b2   spark-worker-2   80.13%    826.5MiB / 1GiB     80.71%    255MB / 270MB     12.8MB / 13.2MB   109
4e5b5483ed2f   spark-worker-3   89.08%    911.8MiB / 1GiB     89.04%    274MB / 254MB     58.4MB / 76.8MB   110
4896f71aef73   spark-worker-5   88.02%    896MiB / 1GiB       87.50%    292MB / 276MB     19.7MB / 65.3MB   110
