[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.75%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   91.28%    909MiB / 1GiB       88.77%    167MB / 190MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   84.01%    908.9MiB / 1GiB     88.76%    169MB / 192MB    905kB / 47.5MB    110
32b8509ddfd9   spark-worker-6   90.46%    856.6MiB / 1GiB     83.65%    182MB / 221MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   79.79%    869.7MiB / 1GiB     84.93%    217MB / 169MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   76.24%    913.4MiB / 1GiB     89.19%    201MB / 175MB    11.6MB / 40.5MB   111
ffd9bf1f6a5f   spark-worker-5   73.06%    907.9MiB / 1GiB     88.67%    205MB / 189MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.75%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   91.28%    909MiB / 1GiB       88.77%    167MB / 190MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   84.01%    908.9MiB / 1GiB     88.76%    169MB / 192MB    905kB / 47.5MB    110
32b8509ddfd9   spark-worker-6   90.46%    856.6MiB / 1GiB     83.65%    182MB / 221MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   79.79%    869.7MiB / 1GiB     84.93%    217MB / 169MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   76.24%    913.4MiB / 1GiB     89.19%    201MB / 175MB    11.6MB / 40.5MB   111
ffd9bf1f6a5f   spark-worker-5   73.06%    907.9MiB / 1GiB     88.67%    205MB / 189MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.49%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   83.59%    909MiB / 1GiB       88.77%    168MB / 191MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   83.50%    908.9MiB / 1GiB     88.76%    170MB / 194MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   88.33%    856.6MiB / 1GiB     83.66%    183MB / 222MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   81.89%    869.7MiB / 1GiB     84.93%    218MB / 170MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.35%    913.2MiB / 1GiB     89.18%    202MB / 176MB    11.6MB / 40.5MB   111
ffd9bf1f6a5f   spark-worker-5   75.95%    907.9MiB / 1GiB     88.67%    206MB / 190MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.49%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   83.59%    909MiB / 1GiB       88.77%    168MB / 191MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   83.50%    908.9MiB / 1GiB     88.76%    170MB / 194MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   88.33%    856.6MiB / 1GiB     83.66%    183MB / 222MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   81.89%    869.7MiB / 1GiB     84.93%    218MB / 170MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.35%    913.2MiB / 1GiB     89.18%    202MB / 176MB    11.6MB / 40.5MB   111
ffd9bf1f6a5f   spark-worker-5   75.95%    907.9MiB / 1GiB     88.67%    206MB / 190MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.37%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   73.10%    941.3MiB / 1GiB     91.93%    169MB / 192MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   83.73%    952.3MiB / 1GiB     93.00%    171MB / 195MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   84.33%    864.3MiB / 1GiB     84.40%    184MB / 223MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   86.03%    926.2MiB / 1GiB     90.45%    219MB / 171MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   81.02%    955.6MiB / 1GiB     93.32%    203MB / 177MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   82.68%    970.6MiB / 1GiB     94.79%    207MB / 191MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.37%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   73.10%    941.3MiB / 1GiB     91.93%    169MB / 192MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   83.73%    952.3MiB / 1GiB     93.00%    171MB / 195MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   84.33%    864.3MiB / 1GiB     84.40%    184MB / 223MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   86.03%    926.2MiB / 1GiB     90.45%    219MB / 171MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   81.02%    955.6MiB / 1GiB     93.32%    203MB / 177MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   82.68%    970.6MiB / 1GiB     94.79%    207MB / 191MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.06%     164.6MiB / 1GiB     16.07%    269kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.95%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   81.23%    976.5MiB / 1GiB     95.37%    170MB / 193MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   73.81%    950.8MiB / 1GiB     92.85%    172MB / 196MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   93.39%    920.9MiB / 1GiB     89.93%    185MB / 224MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   78.31%    913.2MiB / 1GiB     89.18%    220MB / 172MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.04%    970.5MiB / 1GiB     94.78%    204MB / 178MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   81.43%    927.6MiB / 1GiB     90.59%    208MB / 192MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.21%     164.6MiB / 1GiB     16.07%    271kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.95%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   81.23%    976.5MiB / 1GiB     95.37%    170MB / 193MB    4.09MB / 46.7MB   110
0f3921b142f1   spark-worker-1   73.81%    950.8MiB / 1GiB     92.85%    172MB / 196MB    905kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   93.39%    920.9MiB / 1GiB     89.93%    185MB / 224MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   78.31%    913.2MiB / 1GiB     89.18%    220MB / 172MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.04%    970.5MiB / 1GiB     94.78%    204MB / 178MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   81.43%    927.6MiB / 1GiB     90.59%    208MB / 192MB    12.6MB / 202MB    110
6fcd49ee3b4b   spark-master     0.21%     164.6MiB / 1GiB     16.07%    271kB / 99.1kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.73%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   88.18%    915.9MiB / 1GiB     89.44%    171MB / 194MB    4.1MB / 46.7MB    110
0f3921b142f1   spark-worker-1   71.77%    915.6MiB / 1GiB     89.41%    173MB / 197MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   80.70%    892.1MiB / 1GiB     87.12%    186MB / 225MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   82.20%    888.8MiB / 1GiB     86.80%    221MB / 173MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.81%    945.5MiB / 1GiB     92.33%    205MB / 179MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   90.58%    916MiB / 1GiB       89.45%    209MB / 193MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.58%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.73%     588MiB / 1GiB       57.42%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   88.18%    915.9MiB / 1GiB     89.44%    171MB / 194MB    4.1MB / 46.7MB    110
0f3921b142f1   spark-worker-1   71.77%    915.6MiB / 1GiB     89.41%    173MB / 197MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   80.70%    892.1MiB / 1GiB     87.12%    186MB / 225MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   82.20%    888.8MiB / 1GiB     86.80%    221MB / 173MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.81%    945.5MiB / 1GiB     92.33%    205MB / 179MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   90.58%    916MiB / 1GiB       89.45%    209MB / 193MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.58%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.87%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   87.81%    915.9MiB / 1GiB     89.44%    172MB / 196MB    4.1MB / 46.7MB    110
0f3921b142f1   spark-worker-1   75.05%    915.6MiB / 1GiB     89.41%    174MB / 198MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   76.91%    858.6MiB / 1GiB     83.85%    188MB / 226MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   80.43%    888.9MiB / 1GiB     86.80%    223MB / 174MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.33%    927.8MiB / 1GiB     90.61%    206MB / 180MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   85.42%    916MiB / 1GiB       89.45%    210MB / 194MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.04%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.87%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.02MB   95
11964334ba78   spark-worker-3   87.81%    915.9MiB / 1GiB     89.44%    172MB / 196MB    4.1MB / 46.7MB    110
0f3921b142f1   spark-worker-1   75.05%    915.6MiB / 1GiB     89.41%    174MB / 198MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   76.91%    858.6MiB / 1GiB     83.85%    188MB / 226MB    1.83MB / 44.4MB   109
dfa8d3d7f2a8   spark-worker-2   80.43%    888.9MiB / 1GiB     86.80%    223MB / 174MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.33%    927.8MiB / 1GiB     90.61%    206MB / 180MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   85.42%    916MiB / 1GiB       89.45%    210MB / 194MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.04%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 332kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.31%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   80.98%    915.9MiB / 1GiB     89.44%    173MB / 197MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   85.47%    915.6MiB / 1GiB     89.41%    176MB / 199MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   74.60%    858.6MiB / 1GiB     83.85%    189MB / 228MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.04%    888.9MiB / 1GiB     86.80%    224MB / 175MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.49%    927.8MiB / 1GiB     90.61%    207MB / 181MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   87.42%    916MiB / 1GiB       89.45%    211MB / 195MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.31%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   80.98%    915.9MiB / 1GiB     89.44%    173MB / 197MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   85.47%    915.6MiB / 1GiB     89.41%    176MB / 199MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   74.60%    858.6MiB / 1GiB     83.85%    189MB / 228MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.04%    888.9MiB / 1GiB     86.80%    224MB / 175MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   87.49%    927.8MiB / 1GiB     90.61%    207MB / 181MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   87.42%    916MiB / 1GiB       89.45%    211MB / 195MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.91%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   95.42%    920MiB / 1GiB       89.84%    174MB / 197MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   74.22%    953.1MiB / 1GiB     93.08%    177MB / 200MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   72.10%    860.9MiB / 1GiB     84.07%    190MB / 229MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   70.73%    900MiB / 1GiB       87.89%    225MB / 176MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   84.12%    930.4MiB / 1GiB     90.86%    207MB / 181MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   93.32%    937MiB / 1GiB       91.50%    212MB / 196MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.08%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.91%     588.1MiB / 1GiB     57.43%    16.9MB / 3.8MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   95.42%    920MiB / 1GiB       89.84%    174MB / 197MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   74.22%    953.1MiB / 1GiB     93.08%    177MB / 200MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   72.10%    860.9MiB / 1GiB     84.07%    190MB / 229MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   70.73%    900MiB / 1GiB       87.89%    225MB / 176MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   84.12%    930.4MiB / 1GiB     90.86%    207MB / 181MB    11.6MB / 40.7MB   111
ffd9bf1f6a5f   spark-worker-5   93.32%    937MiB / 1GiB       91.50%    212MB / 196MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.08%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.43%     588.1MiB / 1GiB     57.43%    17MB / 3.8MB     3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   80.25%    946.2MiB / 1GiB     92.40%    175MB / 198MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   83.05%    909MiB / 1GiB       88.77%    178MB / 201MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   81.04%    898.7MiB / 1GiB     87.77%    191MB / 229MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   75.04%    903MiB / 1GiB       88.18%    226MB / 177MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.98%    989.1MiB / 1GiB     96.59%    208MB / 182MB    11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   91.10%    928.2MiB / 1GiB     90.64%    213MB / 196MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.43%     588.1MiB / 1GiB     57.43%    17MB / 3.8MB     3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   80.25%    946.2MiB / 1GiB     92.40%    175MB / 198MB    4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   83.05%    909MiB / 1GiB       88.77%    178MB / 201MB    913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   81.04%    898.7MiB / 1GiB     87.77%    191MB / 229MB    1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   75.04%    903MiB / 1GiB       88.18%    226MB / 177MB    60MB / 183MB      110
67845b7d52e2   spark-worker-4   80.98%    989.1MiB / 1GiB     96.59%    208MB / 182MB    11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   91.10%    928.2MiB / 1GiB     90.64%    213MB / 196MB    13.7MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    277kB / 99.7kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.36%     588.1MiB / 1GiB     57.43%    17MB / 3.81MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   79.43%    916.3MiB / 1GiB     89.48%    176MB / 199MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   85.26%    901MiB / 1GiB       87.99%    179MB / 202MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.68%    888.1MiB / 1GiB     86.73%    192MB / 231MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   88.52%    872.9MiB / 1GiB     85.25%    227MB / 178MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   77.88%    928.3MiB / 1GiB     90.65%    209MB / 183MB   11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   82.67%    903.5MiB / 1GiB     88.24%    214MB / 197MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.36%     588.1MiB / 1GiB     57.43%    17MB / 3.81MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   79.43%    916.3MiB / 1GiB     89.48%    176MB / 199MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   85.26%    901MiB / 1GiB       87.99%    179MB / 202MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.68%    888.1MiB / 1GiB     86.73%    192MB / 231MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   88.52%    872.9MiB / 1GiB     85.25%    227MB / 178MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   77.88%    928.3MiB / 1GiB     90.65%    209MB / 183MB   11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   82.67%    903.5MiB / 1GiB     88.24%    214MB / 197MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.36%     588.1MiB / 1GiB     57.43%    17MB / 3.81MB   3.06MB / 1.03MB   95
11964334ba78   spark-worker-3   79.43%    916.3MiB / 1GiB     89.48%    176MB / 199MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   85.26%    901MiB / 1GiB       87.99%    179MB / 202MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.68%    888.1MiB / 1GiB     86.73%    192MB / 231MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   88.52%    872.9MiB / 1GiB     85.25%    227MB / 178MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   70.33%    928.3MiB / 1GiB     90.65%    210MB / 184MB   11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   82.67%    903.5MiB / 1GiB     88.24%    214MB / 197MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.07%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.47%     588.2MiB / 1GiB     57.44%    17MB / 3.81MB   3.08MB / 1.03MB   95
11964334ba78   spark-worker-3   83.77%    916.3MiB / 1GiB     89.48%    177MB / 201MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   87.97%    901MiB / 1GiB       87.99%    180MB / 203MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.15%    861.6MiB / 1GiB     84.14%    193MB / 232MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   86.64%    872.9MiB / 1GiB     85.25%    228MB / 179MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   70.33%    928.3MiB / 1GiB     90.65%    210MB / 184MB   11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   88.60%    903.4MiB / 1GiB     88.23%    215MB / 199MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.08%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.47%     588.2MiB / 1GiB     57.44%    17MB / 3.81MB   3.08MB / 1.03MB   95
11964334ba78   spark-worker-3   83.77%    916.3MiB / 1GiB     89.48%    177MB / 201MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   87.97%    901MiB / 1GiB       87.99%    180MB / 203MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.15%    861.6MiB / 1GiB     84.14%    193MB / 232MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   86.64%    872.9MiB / 1GiB     85.25%    228MB / 179MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   70.33%    928.3MiB / 1GiB     90.65%    210MB / 184MB   11.6MB / 40.8MB   111
ffd9bf1f6a5f   spark-worker-5   88.60%    903.4MiB / 1GiB     88.23%    215MB / 199MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.08%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.51%     588.2MiB / 1GiB     57.44%    17MB / 3.81MB   3.08MB / 1.03MB   95
11964334ba78   spark-worker-3   79.72%    916.3MiB / 1GiB     89.48%    178MB / 202MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   82.73%    901MiB / 1GiB       87.99%    181MB / 204MB   913kB / 47.6MB    110
32b8509ddfd9   spark-worker-6   78.65%    861.6MiB / 1GiB     84.14%    194MB / 233MB   1.83MB / 44.5MB   109
dfa8d3d7f2a8   spark-worker-2   78.84%    872.9MiB / 1GiB     85.25%    229MB / 180MB   60MB / 183MB      110
67845b7d52e2   spark-worker-4   86.52%    928.2MiB / 1GiB     90.64%    211MB / 185MB   11.6MB / 40.9MB   111
ffd9bf1f6a5f   spark-worker-5   88.72%    903.4MiB / 1GiB     88.23%    216MB / 200MB   13.9MB / 202MB    110
6fcd49ee3b4b   spark-master     0.05%     164.6MiB / 1GiB     16.07%    277kB / 100kB   1.25MB / 348kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.51%     588.2MiB / 1GiB     57.44%    17MB / 3.81MB   3.08MB / 1.03MB   95
11964334ba78   spark-worker-3   79.72%    916.3MiB / 1GiB     89.48%    178MB / 202MB   4.1MB / 46.8MB    110
0f3921b142f1   spark-worker-1   82.73%    901MiB / 1GiB       87.99%    181MB / 204MB   913kB / 47.6MB    110
